i_or_j,r,t
1229,,1.93129408379433
1230,,1.93286488012112
1231,,1.93443567644792
1232,,1.93600647277471
1233,,1.9375772691015
1234,,1.9391480654283
1235,,1.94071886175509
1236,,1.94228965808189
1237,,1.94386045440868
1238,,1.94543125073548
1239,,1.94700204706227
1240,,1.94857284338907
1241,,1.95014363971586
1242,,1.95171443604266
1243,,1.95328523236945
1244,,1.95485602869625
1245,,1.95642682502304
1246,,1.95799762134984
1247,,1.95956841767663
1248,,1.96113921400343
1249,,1.96271001033022
1250,,1.96428080665702
1251,,1.96585160298381
1252,,1.96742239931061
1253,,1.9689931956374
1254,,1.9705639919642
1255,,1.97213478829099
1256,,1.97370558461779
1257,,1.97527638094458
1258,,1.97684717727138
1259,,1.97841797359817
1260,,1.97998876992497
1261,,1.98155956625176
1262,,1.98313036257856
1263,,1.98470115890535
1264,,1.98627195523215
1265,,1.98784275155894
1266,,1.98941354788574
1267,,1.99098434421253
1268,,1.99255514053933
1269,,1.99412593686612
1270,,1.99569673319292
1271,,1.99726752951971
1272,,1.99883832584651
1273,,2.0004091221733
1274,,2.0019799185001
1275,,2.00355071482689
1276,,2.00512151115369
1277,,2.00669230748048
1278,,2.00826310380728
1279,,2.00983390013407
1280,,2.01140469646087
1281,,2.01297549278766
1282,,2.01454628911445
1283,,2.01611708544125
1284,,2.01768788176804
1285,,2.01925867809484
1286,,2.02082947442163
1287,,2.02240027074843
1288,,2.02397106707522
1289,,2.02554186340202
1290,,2.02711265972881
1291,,2.02868345605561
1292,,2.0302542523824
1293,,2.0318250487092
1294,,2.03339584503599
1295,,2.03496664136279
1296,,2.03653743768958
1297,,2.03810823401638
1298,,2.03967903034317
1299,,2.04124982666997
1300,,2.04282062299676
1301,,2.04439141932356
1302,,2.04596221565035
1303,,2.04753301197715
1304,,2.04910380830394
1305,,2.05067460463074
1306,,2.05224540095753
1307,,2.05381619728433
1308,,2.05538699361112
1309,,2.05695778993792
1310,,2.05852858626471
1311,,2.06009938259151
1312,,2.0616701789183
1313,,2.0632409752451
1314,,2.06481177157189
1315,,2.06638256789869
1316,,2.06795336422548
1317,,2.06952416055228
1318,,2.07109495687907
1319,,2.07266575320587
1320,,2.07423654953266
1321,,2.07580734585946
1322,,2.07737814218625
1323,,2.07894893851305
1324,,2.08051973483984
1325,,2.08209053116664
1326,,2.08366132749343
1327,,2.08523212382023
1328,,2.08680292014702
1329,,2.08837371647382
1330,,2.08994451280061
1331,,2.0915153091274
1332,,2.0930861054542
1333,,2.09465690178099
1334,,2.09622769810779
1335,,2.09779849443458
1336,,2.09936929076138
1337,,2.10094008708817
1338,,2.10251088341497
1339,,2.10408167974176
1340,,2.10565247606856
1341,,2.10722327239535
1342,,2.10879406872215
1343,,2.11036486504894
1344,,2.11193566137574
1345,,2.11350645770253
1346,,2.11507725402933
1347,,2.11664805035612
1348,,2.11821884668292
1349,,2.11978964300971
1350,,2.12136043933651
1351,,2.1229312356633
1352,,2.1245020319901
1353,,2.12607282831689
1354,,2.12764362464369
1355,,2.12921442097048
1356,,2.13078521729728
1357,,2.13235601362407
1358,,2.13392680995087
1359,,2.13549760627766
1360,,2.13706840260446
1361,,2.13863919893125
1362,,2.14020999525805
1363,,2.14178079158484
1364,,2.14335158791164
1365,,2.14492238423843
1366,,2.14649318056523
1367,,2.14806397689202
1368,,2.14963477321882
1369,,2.15120556954561
1370,,2.15277636587241
1371,,2.1543471621992
1372,,2.155917958526
1373,,2.15748875485279
1374,,2.15905955117959
1375,,2.16063034750638
1376,,2.16220114383318
1377,,2.16377194015997
1378,,2.16534273648676
1379,,2.16691353281356
1380,,2.16848432914035
1381,,2.17005512546715
1382,,2.17162592179394
1383,,2.17319671812074
1384,,2.17476751444753
1385,,2.17633831077433
1386,,2.17790910710112
1387,,2.17947990342792
1388,,2.18105069975471
1389,,2.18262149608151
1390,,2.1841922924083
1391,,2.1857630887351
1392,,2.18733388506189
1393,,2.18890468138869
1394,,2.19047547771548
1395,,2.19204627404228
1396,,2.19361707036907
1397,,2.19518786669587
1398,,2.19675866302266
1399,,2.19832945934946
1400,,2.19990025567625
1401,,2.20147105200305
1402,,2.20304184832984
1403,,2.20461264465664
1404,,2.20618344098343
1405,,2.20775423731023
1406,,2.20932503363702
1407,,2.21089582996382
1408,,2.21246662629061
1409,,2.21403742261741
1410,,2.2156082189442
1411,,2.217179015271
1412,,2.21874981159779
1413,,2.22032060792459
1414,,2.22189140425138
1415,,2.22346220057818
1416,,2.22503299690497
1417,,2.22660379323177
1418,,2.22817458955856
1419,,2.22974538588536
1420,,2.23131618221215
1421,,2.23288697853895
1422,,2.23445777486574
1423,,2.23602857119254
1424,,2.23759936751933
1425,,2.23917016384613
1426,,2.24074096017292
1427,,2.24231175649971
1428,,2.24388255282651
1429,,2.2454533491533
1430,,2.2470241454801
1431,,2.24859494180689
1432,,2.25016573813369
1433,,2.25173653446048
1434,,2.25330733078728
1435,,2.25487812711407
1436,,2.25644892344087
1437,,2.25801971976766
1438,,2.25959051609446
1439,,2.26116131242125
1440,,2.26273210874805
1441,,2.26430290507484
1442,,2.26587370140164
1443,,2.26744449772843
1444,,2.26901529405523
1445,,2.27058609038202
1446,,2.27215688670882
1447,,2.27372768303561
1448,,2.27529847936241
1449,,2.2768692756892
1450,,2.278440072016
1451,,2.28001086834279
1452,,2.28158166466959
1453,,2.28315246099638
1454,,2.28472325732318
1455,,2.28629405364997
1456,,2.28786484997677
1457,,2.28943564630356
1458,,2.29100644263036
1459,,2.29257723895715
1460,,2.29414803528395
1461,,2.29571883161074
1462,,2.29728962793754
1463,,2.29886042426433
1464,,2.30043122059113
1465,,2.30200201691792
1466,,2.30357281324472
1467,,2.30514360957151
1468,,2.30671440589831
1469,,2.3082852022251
1470,,2.3098559985519
1471,,2.31142679487869
1472,,2.31299759120549
1473,,2.31456838753228
1474,,2.31613918385908
1475,,2.31770998018587
1476,,2.31928077651266
1477,,2.32085157283946
1478,,2.32242236916625
1479,,2.32399316549305
1480,,2.32556396181984
1481,,2.32713475814664
1482,,2.32870555447343
1483,,2.33027635080023
1484,,2.33184714712702
1485,,2.33341794345382
1486,,2.33498873978061
1487,,2.33655953610741
1488,,2.3381303324342
1489,,2.339701128761
1490,,2.34127192508779
1491,,2.34284272141459
1492,,2.34441351774138
1493,,2.34598431406818
1494,,2.34755511039497
1495,,2.34912590672177
1496,,2.35069670304856
1497,,2.35226749937536
1498,,2.35383829570215
1499,,2.35540909202895
1500,,2.35697988835574
1501,,2.35855068468254
1502,,2.36012148100933
1503,,2.36169227733613
1504,,2.36326307366292
1505,,2.36483386998972
1506,,2.36640466631651
1507,,2.36797546264331
1508,,2.3695462589701
1509,,2.3711170552969
1510,,2.37268785162369
1511,,2.37425864795049
1512,,2.37582944427728
1513,,2.37740024060408
1514,,2.37897103693087
1515,,2.38054183325767
1516,,2.38211262958446
1517,,2.38368342591126
1518,,2.38525422223805
1519,,2.38682501856485
1520,,2.38839581489164
1521,,2.38996661121844
1522,,2.39153740754523
1523,,2.39310820387202
1524,,2.39467900019882
1525,,2.39624979652561
1526,,2.39782059285241
1527,,2.3993913891792
1528,,2.400962185506
1529,,2.40253298183279
1530,,2.40410377815959
1531,,2.40567457448638
1532,,2.40724537081318
1533,,2.40881616713997
1534,,2.41038696346677
1535,,2.41195775979356
1536,,2.41352855612036
1537,,2.41509935244715
1538,,2.41667014877395
1539,,2.41824094510074
1540,,2.41981174142754
1541,,2.42138253775433
1542,,2.42295333408113
1543,,2.42452413040792
1544,,2.42609492673472
1545,,2.42766572306151
1546,,2.42923651938831
1547,,2.4308073157151
1548,,2.4323781120419
1549,,2.43394890836869
1550,,2.43551970469549
1551,,2.43709050102228
1552,,2.43866129734908
1553,,2.44023209367587
1554,,2.44180289000267
1555,,2.44337368632946
1556,,2.44494448265626
1557,,2.44651527898305
1558,,2.44808607530985
1559,,2.44965687163664
1560,,2.45122766796344
1561,,2.45279846429023
1562,,2.45436926061703
1563,,2.45594005694382
1564,,2.45751085327062
1565,,2.45908164959741
1566,,2.46065244592421
1567,,2.462223242251
1568,,2.4637940385778
1569,,2.46536483490459
1570,,2.46693563123139
1571,,2.46850642755818
1572,,2.47007722388497
1573,,2.47164802021177
1574,,2.47321881653856
1575,,2.47478961286536
1576,,2.47636040919215
1577,,2.47793120551895
1578,,2.47950200184574
1579,,2.48107279817254
1580,,2.48264359449933
1581,,2.48421439082613
1582,,2.48578518715292
1583,,2.48735598347972
1584,,2.48892677980651
1585,,2.49049757613331
1586,,2.4920683724601
1587,,2.4936391687869
1588,,2.49520996511369
1589,,2.49678076144049
1590,,2.49835155776728
1591,,2.49992235409408
1592,,2.50149315042087
1593,,2.50306394674767
1594,,2.50463474307446
1595,,2.50620553940126
1596,,2.50777633572805
1597,,2.50934713205485
1598,,2.51091792838164
1599,,2.51248872470844
1600,,2.51405952103523
1601,,2.51563031736203
1602,,2.51720111368882
1603,,2.51877191001562
1604,,2.52034270634241
1605,,2.52191350266921
1606,,2.523484298996
1607,,2.5250550953228
1608,,2.52662589164959
1609,,2.52819668797639
1610,,2.52976748430318
1611,,2.53133828062998
1612,,2.53290907695677
1613,,2.53447987328357
1614,,2.53605066961036
1615,,2.53762146593716
1616,,2.53919226226395
1617,,2.54076305859075
1618,,2.54233385491754
1619,,2.54390465124434
1620,,2.54547544757113
1621,,2.54704624389792
1622,,2.54861704022472
1623,,2.55018783655151
1624,,2.55175863287831
1625,,2.5533294292051
1626,,2.5549002255319
1627,,2.55647102185869
1628,,2.55804181818549
1629,,2.55961261451228
1630,,2.56118341083908
1631,,2.56275420716587
1632,,2.56432500349267
1633,,2.56589579981946
1634,,2.56746659614626
1635,,2.56903739247305
1636,,2.57060818879985
1637,,2.57217898512664
1638,,2.57374978145344
1639,,2.57532057778023
1640,,2.57689137410703
1641,,2.57846217043382
1642,,2.58003296676062
1643,,2.58160376308741
1644,,2.58317455941421
1645,,2.584745355741
1646,,2.5863161520678
1647,,2.58788694839459
1648,,2.58945774472139
1649,,2.59102854104818
1650,,2.59259933737498
1651,,2.59417013370177
1652,,2.59574093002857
1653,,2.59731172635536
1654,,2.59888252268216
1655,,2.60045331900895
1656,,2.60202411533575
1657,,2.60359491166254
1658,,2.60516570798934
1659,,2.60673650431613
1660,,2.60830730064293
1661,,2.60987809696972
1662,,2.61144889329652
1663,,2.61301968962331
1664,,2.61459048595011
1665,,2.6161612822769
1666,,2.6177320786037
1667,,2.61930287493049
1668,,2.62087367125728
1669,,2.62244446758408
1670,,2.62401526391087
1671,,2.62558606023767
1672,,2.62715685656446
1673,,2.62872765289126
1674,,2.63029844921805
1675,,2.63186924554485
1676,,2.63344004187164
1677,,2.63501083819844
1678,,2.63658163452523
1679,,2.63815243085203
1680,,2.63972322717882
1681,,2.64129402350562
1682,,2.64286481983241
1683,,2.64443561615921
1684,,2.646006412486
1685,,2.6475772088128
1686,,2.64914800513959
1687,,2.65071880146639
1688,,2.65228959779318
1689,,2.65386039411998
1690,,2.65543119044677
1691,,2.65700198677357
1692,,2.65857278310036
1693,,2.66014357942716
1694,,2.66171437575395
1695,,2.66328517208075
1696,,2.66485596840754
1697,,2.66642676473434
1698,,2.66799756106113
1699,,2.66956835738793
1700,,2.67113915371472
1701,,2.67270995004152
1702,,2.67428074636831
1703,,2.67585154269511
1704,,2.6774223390219
1705,,2.6789931353487
1706,,2.68056393167549
1707,,2.68213472800229
1708,,2.68370552432908
1709,,2.68527632065588
1710,,2.68684711698267
1711,,2.68841791330947
1712,,2.68998870963626
1713,,2.69155950596306
1714,,2.69313030228985
1715,,2.69470109861665
1716,,2.69627189494344
1717,,2.69784269127023
1718,,2.69941348759703
1719,,2.70098428392382
1720,,2.70255508025062
1721,,2.70412587657741
1722,,2.70569667290421
1723,,2.707267469231
1724,,2.7088382655578
1725,,2.71040906188459
1726,,2.71197985821139
1727,,2.71355065453818
1728,,2.71512145086498
1729,,2.71669224719177
1730,,2.71826304351857
1731,,2.71983383984536
1732,,2.72140463617216
1733,,2.72297543249895
1734,,2.72454622882575
1735,,2.72611702515254
1736,,2.72768782147934
1737,,2.72925861780613
1738,,2.73082941413293
1739,,2.73240021045972
1740,,2.73397100678652
1741,,2.73554180311331
1742,,2.73711259944011
1743,,2.7386833957669
1744,,2.7402541920937
1745,,2.74182498842049
1746,,2.74339578474729
1747,,2.74496658107408
1748,,2.74653737740088
1749,,2.74810817372767
1750,,2.74967897005447
1751,,2.75124976638126
1752,,2.75282056270806
1753,,2.75439135903485
1754,,2.75596215536165
1755,,2.75753295168844
1756,,2.75910374801524
1757,,2.76067454434203
1758,,2.76224534066883
1759,,2.76381613699562
1760,,2.76538693332242
1761,,2.76695772964921
1762,,2.76852852597601
1763,,2.7700993223028
1764,,2.77167011862959
1765,,2.77324091495639
1766,,2.77481171128318
1767,,2.77638250760998
1768,,2.77795330393677
1769,,2.77952410026357
1770,,2.78109489659036
1771,,2.78266569291716
1772,,2.78423648924395
1773,,2.78580728557075
1774,,2.78737808189754
1775,,2.78894887822434
1776,,2.79051967455113
1777,,2.79209047087793
1778,,2.79366126720472
1779,,2.79523206353152
1780,,2.79680285985831
1781,,2.79837365618511
1782,,2.7999444525119
1783,,2.8015152488387
1784,,2.80308604516549
1785,,2.80465684149229
1786,,2.80622763781908
1787,,2.80779843414588
1788,,2.80936923047267
1789,,2.81094002679947
1790,,2.81251082312626
1791,,2.81408161945306
1792,,2.81565241577985
1793,,2.81722321210665
1794,,2.81879400843344
1795,,2.82036480476024
1796,,2.82193560108703
1797,,2.82350639741383
1798,,2.82507719374062
1799,,2.82664799006742
1800,,2.82821878639421
1801,,2.82978958272101
1802,,2.8313603790478
1803,,2.8329311753746
1804,,2.83450197170139
1805,,2.83607276802819
1806,,2.83764356435498
1807,,2.83921436068178
1808,,2.84078515700857
1809,,2.84235595333537
1810,,2.84392674966216
1811,,2.84549754598896
1812,,2.84706834231575
1813,,2.84863913864254
1814,,2.85020993496934
1815,,2.85178073129613
1816,,2.85335152762293
1817,,2.85492232394972
1818,,2.85649312027652
1819,,2.85806391660331
1820,,2.85963471293011
1821,,2.8612055092569
1822,,2.8627763055837
1823,,2.86434710191049
1824,,2.86591789823729
1825,,2.86748869456408
1826,,2.86905949089088
1827,,2.87063028721767
1828,,2.87220108354447
1829,,2.87377187987126
1830,,2.87534267619806
1831,,2.87691347252485
1832,,2.87848426885165
1833,,2.88005506517844
1834,,2.88162586150524
1835,,2.88319665783203
1836,,2.88476745415883
1837,,2.88633825048562
1838,,2.88790904681242
1839,,2.88947984313921
1840,,2.89105063946601
1841,,2.8926214357928
1842,,2.8941922321196
1843,,2.89576302844639
1844,,2.89733382477319
1845,,2.89890462109998
1846,,2.90047541742678
1847,,2.90204621375357
1848,,2.90361701008037
1849,,2.90518780640716
1850,,2.90675860273396
1851,,2.90832939906075
1852,,2.90990019538755
1853,,2.91147099171434
1854,,2.91304178804114
1855,,2.91461258436793
1856,,2.91618338069473
1857,,2.91775417702152
1858,,2.91932497334832
1859,,2.92089576967511
1860,,2.92246656600191
1861,,2.9240373623287
1862,,2.92560815865549
1863,,2.92717895498229
1864,,2.92874975130908
1865,,2.93032054763588
1866,,2.93189134396267
1867,,2.93346214028947
1868,,2.93503293661626
1869,,2.93660373294306
1870,,2.93817452926985
1871,,2.93974532559665
1872,,2.94131612192344
1873,,2.94288691825024
1874,,2.94445771457703
1875,,2.94602851090383
1876,,2.94759930723062
1877,,2.94917010355742
1878,,2.95074089988421
1879,,2.95231169621101
1880,,2.9538824925378
1881,,2.9554532888646
1882,,2.95702408519139
1883,,2.95859488151819
1884,,2.96016567784498
1885,,2.96173647417178
1886,,2.96330727049857
1887,,2.96487806682537
1888,,2.96644886315216
1889,,2.96801965947896
1890,,2.96959045580575
1891,,2.97116125213255
1892,,2.97273204845934
1893,,2.97430284478614
1894,,2.97587364111293
1895,,2.97744443743973
1896,,2.97901523376652
1897,,2.98058603009332
1898,,2.98215682642011
1899,,2.98372762274691
1900,,2.9852984190737
1901,,2.9868692154005
1902,,2.98844001172729
1903,,2.99001080805409
1904,,2.99158160438088
1905,,2.99315240070768
1906,,2.99472319703447
1907,,2.99629399336127
1908,,2.99786478968806
1909,,2.99943558601485
1910,,3.00100638234165
1911,,3.00257717866844
1912,,3.00414797499524
1913,,3.00571877132203
1914,,3.00728956764883
1915,,3.00886036397562
1916,,3.01043116030242
1917,,3.01200195662921
1918,,3.01357275295601
1919,,3.0151435492828
1920,,3.0167143456096
1921,,3.01828514193639
1922,,3.01985593826319
1923,,3.02142673458998
1924,,3.02299753091678
1925,,3.02456832724357
1926,,3.02613912357037
1927,,3.02770991989716
1928,,3.02928071622396
1929,,3.03085151255075
1930,,3.03242230887755
1931,,3.03399310520434
1932,,3.03556390153114
1933,,3.03713469785793
1934,,3.03870549418473
1935,,3.04027629051152
1936,,3.04184708683832
1937,,3.04341788316511
1938,,3.04498867949191
1939,,3.0465594758187
1940,,3.0481302721455
1941,,3.04970106847229
1942,,3.05127186479909
1943,,3.05284266112588
1944,,3.05441345745268
1945,,3.05598425377947
1946,,3.05755505010627
1947,,3.05912584643306
1948,,3.06069664275986
1949,,3.06226743908665
1950,,3.06383823541345
1951,,3.06540903174024
1952,,3.06697982806704
1953,,3.06855062439383
1954,,3.07012142072063
1955,,3.07169221704742
1956,,3.07326301337422
1957,,3.07483380970101
1958,,3.0764046060278
1959,,3.0779754023546
1960,,3.0795461986814
1961,,3.08111699500819
1962,,3.08268779133498
1963,,3.08425858766178
1964,,3.08582938398857
1965,,3.08740018031537
1966,,3.08897097664216
1967,,3.09054177296896
1968,,3.09211256929575
1969,,3.09368336562255
1970,,3.09525416194934
1971,,3.09682495827614
1972,,3.09839575460293
1973,,3.09996655092973
1974,,3.10153734725652
1975,,3.10310814358332
1976,,3.10467893991011
1977,,3.10624973623691
1978,,3.1078205325637
1979,,3.1093913288905
1980,,3.11096212521729
1981,,3.11253292154409
1982,,3.11410371787088
1983,,3.11567451419768
1984,,3.11724531052447
1985,,3.11881610685127
1986,,3.12038690317806
1987,,3.12195769950486
1988,,3.12352849583165
1989,,3.12509929215845
1990,,3.12667008848524
1991,,3.12824088481204
1992,,3.12981168113883
1993,,3.13138247746563
1994,,3.13295327379242
1995,,3.13452407011922
1996,,3.13609486644601
1997,,3.13766566277281
1998,,3.1392364590996
1999,,3.1408072554264
2000,,3.14237805175319
