T_index,B_r,B_t,B_p,E_r,E_t,E_p,N_pts_within_FF_region,E_pts_chngd,pct_E_pts_chngd,stdev_B_r,stdev_E_r,stdev_B_t,stdev_E_t,stdev_B_p,stdev_E_p,max_abs_rel_dev_B_r,max_abs_rel_dev_E_r,max_abs_rel_dev_B_t,max_abs_rel_dev_E_t,max_abs_rel_dev_B_p,max_abs_rel_dev_E_p,B_outer_BCs_difference_t,E_outer_BCs_difference_t,B_outer_BCs_difference_p,E_outer_BCs_difference_p,nans_B_r,nans_E_r,nans_B_t,nans_E_t,nans_B_p,nans_E_p,nans_tot,total_electric_energy,total_magnetic_energy,total_energy,normalised_B_div_volume_integral
150,-0.00246382478899097,0.391871793209714,-4.29020189801775e-06,0.0746130137676379,0.000469102271454733,-0.0038906232981193,22238,198,0.9,8.88725757322642e-05,0.0138113056431491,4.60921914547069e-06,0.0231578493445763,5.03392562904925e-06,1.68876850130082e-05,0.00103552231255855,20155.3128068277,203.552116480515,13.4805003300559,13.4805003300559,203.552116480515,-0.000108383427745115,-0.000108383427745115,-2.89732311403443e-05,-2.89732311403443e-05,0,0,0,0,0,0,0,0.806074566817409,4.57185635030582,5.37793091712323,0.00261625388430034
151,-0.00246397161709328,0.391890483193627,-3.79679987244485e-06,0.0746080012071441,0.000469079556808886,-0.00396635915138372,22238,203,0.9,8.88713619963783e-05,0.0139171984062376,4.40811670013502e-06,0.0238881063489127,5.09488199987334e-06,1.72790793338841e-05,0.00103552429423392,23362.3573549967,160.941492675004,9.37154475201139,6.83634645624635,160.941492675004,0.0002660299338908,0.0002660299338908,8.37304810709102e-05,8.37304810709102e-05,0,0,0,0,0,0,0,0.822657019966884,4.57196325682243,5.39462027678932,-0.00369722443143474
152,-0.00246411600741698,0.391909352152408,-4.93183177287823e-06,0.0746027417368,0.000469039539149864,-0.00404142870819489,22238,208,0.9,8.88701407680258e-05,0.013958714500422,4.75653839499024e-06,0.024409618036438,5.16262563451393e-06,1.77031632621108e-05,0.00103552203506352,21257.824905328,160.865910614508,50.6282233904775,50.6282233904775,173.14229343082,-0.000183403091404608,-0.000183403091404608,-5.8942080951698e-05,-5.8942080951698e-05,0,0,0,0,0,0,0,0.839165826017636,4.57207313583062,5.41123896184826,0.00881193002474669
153,-0.00246426298065828,0.39192837395155,-4.54366576788291e-06,0.0745971256457383,0.000469012172368687,-0.00411730666534173,22238,213,1,8.88689139955338e-05,0.0139452423588199,4.30251256629225e-06,0.024822141898888,4.87432483646284e-06,1.77246259719777e-05,0.00103552444610144,28143.1116723308,58.5472738841418,13.6236033493287,10.4706553629839,166.309253929344,-0.000170455100517526,-0.000170455100517526,-1.89621919058833e-05,-1.89621919058833e-05,0,0,0,0,0,0,0,0.855584290343044,4.57218621048237,5.42777050082541,-0.00745983178334749
154,-0.00246445700789524,0.391947561596718,-6.44012184962393e-06,0.0745912360231171,0.000468968543818063,-0.00419351369478924,22238,218,1,8.88676895419136e-05,0.0138859714424643,4.34049281701553e-06,0.0251921188186487,5.06649680920366e-06,1.77287327166826e-05,0.00103552215652758,34576.9472143699,583.749730194858,15.8552590594128,15.6255465500727,583.749730194858,0.000238496993486863,0.000238496993486863,3.09051379026735e-05,3.09051379026735e-05,0,0,0,0,0,0,0,0.87192312144768,4.57230270015859,5.44422582160627,0.0124365121690498
155,-0.00246461468464775,0.391966902671257,-6.92053833965028e-06,0.0745849859400339,0.000468929130634352,-0.00426988621920294,22238,223,1,8.88664718155058e-05,0.0137770236156939,4.11890131719055e-06,0.0253222398438747,4.88262075567125e-06,1.75563350677124e-05,0.00103552435831178,43874.5958504126,99.4510623996958,31.8291381529836,31.8291381529836,178.932323131836,-0.000177000198044995,-0.000177000198044995,-2.43837491024703e-05,-2.43837491024703e-05,0,0,0,0,0,0,0,0.888163714371556,4.57242296876316,5.46058668313472,-0.00703405762805094
156,-0.00246484910649283,0.391986387318424,-8.29486879804672e-06,0.074578297325789,0.000468892042900717,-0.00434638090548223,22238,227,1,8.88652651132727e-05,0.0135778470055874,4.11847375699778e-06,0.0252019429518453,4.76995800656291e-06,1.73015774196672e-05,0.00103552230268888,35805.2191244111,289.041132669161,22.2865310339758,22.2865310339758,289.041132669161,0.000231339194227111,0.000231339194227111,1.97617282015711e-05,1.97617282015711e-05,0,0,0,0,0,0,0,0.900736973291524,4.5725471664434,5.47328413973492,0.0039732864224915
157,-0.00246503161403821,0.392006007884394,-9.251313793349e-06,0.0745711951131234,0.000468846056092842,-0.00442275649261637,22238,233,1,8.88640726761193e-05,0.0133896002904847,3.98976058716125e-06,0.0248784389095944,4.91898314429808e-06,1.69881194481172e-05,0.00103552381437932,45053.0743679487,212.46242008552,18.7759808232888,12.6508636402581,212.46242008552,-0.000170174756748952,-0.000170174756748952,-1.33160253017348e-05,-1.33160253017348e-05,0,0,0,0,0,0,0,0.92036835637088,4.57267504523554,5.49304340160642,0.0012168180991944
158,-0.00246529974837237,0.392025746208394,-1.03245986257464e-05,0.0745639316312953,0.00046881371160018,-0.0044990036018099,22238,237,1.1,8.88629007527048e-05,0.0131935830364158,6.67323405122753e-06,0.0245847643279993,5.51503200084494e-06,1.73982683723404e-05,0.00103552156948561,43508.2067744175,71.2607975407752,18.3441072561291,7.47650942598122,158.071631009026,-0.000848152063801925,-0.000848152063801925,-0.000464176227275969,-0.000464176227275969,0,0,0,0,0,0,0,0.932799560171174,4.57280816759581,5.50560772776698,0.00265399255216632
159,-0.00246550616934109,0.392045592894305,-1.0887048650026e-05,0.0745559942824137,0.000468770650748538,-0.00457486627628119,22238,243,1.1,8.88617464657276e-05,0.0129783855523181,4.39037783470626e-06,0.0239143248392255,5.09696701005903e-06,1.63010135765015e-05,0.00103552346263014,48706.5433232525,90.4251183057921,40.6809739148304,40.6809739148304,177.818805201527,0.000644658558185945,0.000644658558185945,0.000335731735701811,0.000335731735701811,0,0,0,0,0,0,0,0.952170948189849,4.57294538120617,5.52511632939602,-0.0051276033154457
160,-0.00246580919321571,0.392065525874454,-1.19550902525406e-05,0.0745478446775748,0.000468738586270164,-0.00465027394940766,22238,247,1.1,8.88606168378888e-05,0.0127283115020346,5.06319232188939e-06,0.0236313341990312,4.86527010460098e-06,1.61476094860199e-05,0.00103552159628884,32604.9634297166,50.0615748172963,65.9675895200376,65.9675895200376,320.528982987771,-0.000166838922080099,-0.000166838922080099,-7.96655551333532e-05,-7.96655551333532e-05,0,0,0,0,0,0,0,0.964453063492575,4.57308825740737,5.53754132089995,0.00288320481420249
161,-0.00246604603019975,0.392085529370613,-1.18200903184063e-05,0.0745391739059287,0.000468704241864807,-0.00472515545208009,22238,251,1.1,8.88595081552069e-05,0.0126711946529041,4.45122100100807e-06,0.0231631945074139,4.79523177843127e-06,1.56731551181885e-05,0.00103552245986172,45337.4806265219,33.6116587330332,21.7831181420477,21.7831181420477,156.728227841452,3.10341318467529e-06,3.10341318467529e-06,-9.04899347588728e-07,-9.04899347588728e-07,0,0,0,0,0,0,0,0.977610878339229,4.5732356701167,5.55084654845593,0.0133144198953335
162,-0.00246637532390969,0.392105578932183,-1.15160215407392e-05,0.0745304599528219,0.000468689646910034,-0.00479945939153117,22238,256,1.2,8.88584336556635e-05,0.0124789143118852,4.5121481473326e-06,0.0228548110380749,4.99771700339509e-06,1.56869463031351e-05,0.00103552130399587,34329.0472572592,30.6297310746677,10.8893702114968,5.4863624804456,157.10920454881,1.87013959771502e-05,1.87013959771502e-05,1.20341634228892e-05,1.20341634228892e-05,0,0,0,0,0,0,0,0.993174346469059,4.57338935938699,5.56656370585605,-0.00131649924375946
163,-0.00246671612574187,0.392125671013258,-1.08373749747026e-05,0.0745210689604841,0.000468677611991872,-0.00487265923905864,22238,259,1.2,8.88573673110434e-05,0.012416268115933,4.12295211322528e-06,0.022838734264761,4.81504500437486e-06,1.55489174353575e-05,0.00103552058535361,29044.9634065272,41.2553356414686,9.91325922054222,7.06340964244304,151.715755259635,1.72007551163404e-05,1.72007551163404e-05,1.03049763970881e-05,1.03049763970881e-05,0,0,0,0,0,0,0,1.00277795691163,4.57354941087572,5.57632736778735,0.00614067641684417
164,-0.00246706591097254,0.392145746481692,-1.09538333675788e-05,0.0745118090598657,0.000468658568148477,-0.00494571503741253,22238,264,1.2,8.88563431632613e-05,0.0123370804004575,4.05126446739694e-06,0.0228952076988659,4.62416726304982e-06,1.55995848776111e-05,0.0010355201708856,17390.9048191859,50.7212012808671,6.93731462315143,5.32870167418053,167.176887141806,1.71693730240906e-05,1.71693730240906e-05,1.03742015256463e-05,1.03742015256463e-05,0,0,0,0,0,0,0,1.01817221030826,4.57371473378491,5.59188694409317,0.00109312872253188
165,-0.00246742485783525,0.392165836309953,-1.14874941802697e-05,0.0745021577424542,0.00046863322100748,-0.0050173193389312,22238,277,1.2,8.88553349359913e-05,0.0135638645921564,3.7495357847623e-06,0.0340915874925581,4.55683978272482e-06,1.5762746789609e-05,0.00103551964632731,34117.8524403431,296.419534083033,9.76766255785455,9.76766255785455,296.419534083033,1.84020254066415e-05,1.84020254066415e-05,1.14899439826482e-05,1.14899439826482e-05,0,0,0,0,0,0,0,1.05823046747242,4.57388809280459,5.63211856027701,0.0113061975628729
166,-0.00246777630211224,0.392185864036996,-8.84779057942066e-06,0.0744926221627955,0.000468647579561393,-0.00508806587890197,22238,284,1.3,8.8854356735476e-05,0.0138483038387769,3.89899222505428e-06,0.0357233948650077,5.22938542549228e-06,2.04637529170173e-05,0.00103551998123841,51245.0612472838,158.140385675726,26.7965602301835,26.7965602301835,228.729727954211,1.91713688044261e-05,1.91713688044261e-05,1.20757760289089e-05,1.20757760289089e-05,0,0,0,0,0,0,0,1.07947319065241,4.57406757850451,5.65354076915691,-0.0104705345239481
167,-0.00246821725348062,0.392205837725183,-8.17431275319606e-06,0.0744840904879532,0.000468661714525502,-0.0051584115737936,22238,291,1.3,8.8853402481232e-05,0.0139507600406761,9.82766541170238e-06,0.0344163878183296,4.60600458935177e-06,2.28544038941762e-05,0.00103551888829367,71189.9975495431,58.549597502063,15.2817653296051,15.2817653296051,241.601802790227,2.13537721250843e-05,2.13537721250843e-05,1.35959976434384e-05,1.35959976434384e-05,0,0,0,0,0,0,0,1.10038343792312,4.57425554403919,5.67463898196231,0.0141928307632748
168,-0.00246859512536315,0.392225735764788,-7.37094222824319e-06,0.0744756873643181,0.000468665964529634,-0.00522712732086234,22238,294,1.3,8.88524765703081e-05,0.0138976011301816,4.63724077011226e-06,0.0325600087341698,4.66442635385512e-06,2.02997761875578e-05,0.00103552034046372,80414.550685757,99.5281382421684,270.765754196423,270.765754196423,238.682426285715,2.24616421349833e-05,2.24616421349833e-05,1.50171217304498e-05,1.50171217304498e-05,0,0,0,0,0,0,0,1.10973786442264,4.57445206378442,5.68418992820706,-0.0118584338399257
169,-0.00246898245200264,0.392245500633102,-3.39253987990638e-06,0.0744683983366411,0.000468721887864725,-0.00529505316745512,22238,309,1.4,8.88515809620402e-05,0.0141648602687587,5.78288126626871e-06,0.0465927431172385,4.61405411234596e-06,1.98009997553164e-05,0.00103551909001787,50928.4351736599,204.834866662698,12.1273996516429,6.75167018404988,245.85412366196,2.61339041481882e-05,2.61339041481882e-05,1.59912080156738e-05,1.59912080156738e-05,0,0,0,0,0,0,0,1.14592724420696,4.57465731550595,5.72058455971291,0.019030270442521
170,-0.00246943178998046,0.392265134850697,-4.97397169513332e-06,0.0744616117502795,0.00046872007943306,-0.00536243726292461,22238,318,1.4,8.88507142715721e-05,0.0141757426248543,5.85840728103569e-06,0.0479228339860679,4.45656136072483e-06,2.2214696688402e-05,0.00103552016272623,50164.247657291,76.2223975203034,11.1520650242822,4.97262814785473,239.683054588434,2.9909753372761e-05,2.9909753372761e-05,2.17086541446191e-05,2.17086541446191e-05,0,0,0,0,0,0,0,1.16933999800923,4.57487381417751,5.74421381218673,-0.0104642943345329
171,-0.00246983393507074,0.392284624381376,-3.10162312343367e-06,0.0744549485240384,0.000468755202791032,-0.00542789724318839,22238,330,1.5,8.88498763741782e-05,0.0142900868936274,5.73394212734996e-06,0.0514497494789959,4.23625481413614e-06,2.18586419963026e-05,0.00103551912220801,33412.495331977,48.0337560247235,13.0576885224417,9.26955725438101,107.782895007499,4.04053998321733e-05,4.04053998321733e-05,2.51346051240485e-05,2.51346051240485e-05,0,0,0,0,0,0,0,1.1962030921137,4.57510117458249,5.77130426669619,0.00990907689853565
172,-0.00247023513120552,0.392303903818473,-8.65021870064467e-08,0.0744494589144383,0.000468815453029966,-0.00549276081419559,22238,338,1.5,8.88490724569195e-05,0.0142082278057312,5.60329689137423e-06,0.0506153799584376,4.44543262559631e-06,2.3684757315935e-05,0.00103551939230728,19969.7924624885,127.874316742513,23.0160909015463,23.0160909015463,199.878327970719,6.36675013180267e-05,6.36675013180267e-05,5.11426794775484e-05,5.11426794775484e-05,0,0,0,0,0,0,0,1.21459151996769,4.57533950991418,5.78993102988188,-0.000420458332967371
173,-0.00247067305526032,0.39232298700476,-5.07038276537423e-08,0.074443655772475,0.00046884034414873,-0.00555705839419383,22238,353,1.6,8.88483079445453e-05,0.013476024381359,5.78120496201841e-06,0.0416974186827074,7.6036541358963e-06,2.43221049139674e-05,0.00103551791396306,22817.8809985962,201.718757620942,18.4688243141618,5.4203113967012,282.644611087229,0.000213246906505722,0.000213246906505722,-0.00100159246884034,-0.00100159246884034,0,0,0,0,0,0,0,1.25161318315598,4.57559056253593,5.82720374569191,0.0142793066971207
174,-0.00247107118780555,0.392341861252368,1.56428869380068e-06,0.0744385612783498,0.000468883899481001,-0.00561964590067578,22238,365,1.6,8.88475784347443e-05,0.0120802468842195,5.67711326072767e-06,0.0254426851091371,4.71031090912942e-06,2.17666993582425e-05,0.0010355186008546,40432.282094785,2258.79185816719,20.1396108997019,4.52248086700874,2258.79185816719,-0.000165885599209171,-0.000165885599209171,0.000690304539195359,0.000690304539195359,0,0,0,0,0,0,0,1.28233106783778,4.57585680899003,5.85818787682781,-0.0113669547936296
175,-0.00247147147679818,0.392360462284852,1.40860834766665e-06,0.0744339966162347,0.000468907216326468,-0.0056827034557116,22238,370,1.7,8.88469035884509e-05,0.0122667177497191,5.69950519712478e-06,0.0255588896282838,5.17986564553335e-06,1.59718750362599e-05,0.00103551747294506,35561.4611860636,29.8611329938308,18.17144267782,9.66491872548601,107.436559159461,5.42542448116216e-05,5.42542448116216e-05,-0.000184303782859024,-0.000184303782859024,0,0,0,0,0,0,0,1.29261801110303,4.57613961857799,5.86875762968103,0.0108105761971119
176,-0.0024718544550464,0.392378850775061,4.19635022673398e-06,0.0744304822335005,0.000468976158221949,-0.00574312788358762,22238,372,1.7,8.8846274312023e-05,0.0122849507157256,5.48341722795804e-06,0.0258887160934505,5.06432326720851e-06,1.75642869495497e-05,0.00103551755079156,33588.0112357737,38.9302679520858,26.9543497590994,26.9543497590994,105.840990412054,-4.41899942900208e-07,-4.41899942900208e-07,-2.29099011813067e-06,-2.29099011813067e-06,0,0,0,0,0,0,0,1.29642957589574,4.57643649746821,5.87286607336395,-0.0100378556599354
177,-0.00247222690535592,0.392396913789754,5.30933990306317e-06,0.0744271323345996,0.000469021708005082,-0.00580417342061711,22238,376,1.7,8.88456794358967e-05,0.0124625333445201,5.57730583736232e-06,0.0264604608380714,5.07749977851986e-06,1.95711929387554e-05,0.00103551763359544,32091.7699198866,1773.57251787278,19.3705420231268,4.65277112120505,1773.57251787278,-2.26089976275784e-06,-2.26089976275784e-06,1.11648434000627e-05,1.11648434000627e-05,0,0,0,0,0,0,0,1.30491012486186,4.57674995208187,5.88166007694373,0.00374858243368394
178,-0.00247258567450422,0.392414737599076,5.5288321142527e-06,0.0744246994892321,0.000469057254182342,-0.00586264248303682,22238,380,1.7,8.88451346139988e-05,0.0125745810025861,5.40809914059272e-06,0.0293703921069648,4.97750598403228e-06,2.14644513864158e-05,0.00103551769887822,33620.0940588441,291.164547488459,20.3967953237308,4.86846771905302,291.164547488459,-2.06435588095455e-06,-2.06435588095455e-06,9.22994288104866e-06,9.22994288104866e-06,0,0,0,0,0,0,0,1.31178603547859,4.5770811696121,5.88886720509069,2.46158519942096e-05
179,-0.00247292087717872,0.392432206161348,9.50517387644474e-06,0.0744229437102575,0.00046914903594228,-0.00592057187942183,22238,385,1.7,8.88446261790901e-05,0.0127311970933582,5.88270230066402e-06,0.0330351737575361,5.28452269235001e-06,2.37986729998665e-05,0.00103551776598121,39191.7913470789,114.53077992821,26.0547634696998,4.44152217868188,114.53077992821,-2.21455136348807e-06,-2.21455136348807e-06,8.93077437526789e-06,8.93077437526789e-06,0,0,0,0,0,0,0,1.31943678074214,4.5774296400515,5.89686642079364,0.0042854386360621
180,-0.00247321801559515,0.392449370718412,1.26301880004439e-05,0.0744218443023662,0.000469227346634994,-0.00597795978539043,22238,392,1.8,8.88441569875345e-05,0.0128783226396,5.40752693417889e-06,0.0370181106567801,4.92064451695523e-06,2.60480438732376e-05,0.00103551781975253,34595.1368964382,87.4542821539164,27.6152918061163,4.38289688673682,103.408434823313,-2.32783752527529e-06,-2.32783752527529e-06,9.57387891492622e-06,9.57387891492622e-06,0,0,0,0,0,0,0,1.33003106084457,4.57779669028198,5.90782775112655,0.0062281353644136
181,-0.00247350969972278,0.392466206982097,1.25704244330782e-05,0.0744217389469588,0.000469263217731494,-0.00603332275823193,22238,395,1.8,8.88437271364047e-05,0.0129362281136157,5.63354105897313e-06,0.0376793828252415,4.84800160216461e-06,2.83748565700812e-05,0.00103551786992262,36824.208386404,922.560489443505,30.7563532366535,13.1240151518473,922.560489443505,-2.50887935693595e-06,-2.50887935693595e-06,9.34396765420224e-06,9.34396765420224e-06,0,0,0,0,0,0,0,1.33426458535708,4.57818328833128,5.91244787368836,-0.00767485726383455
182,-0.00247377870467804,0.392482668058487,1.44155972642309e-05,0.0744223377782151,0.000469328212435752,-0.00608929385197012,22238,399,1.8,8.88433275726647e-05,0.012986271445862,5.43785153231381e-06,0.0371092258770774,5.70647263082747e-06,3.05506890271537e-05,0.00103551802040769,36015.7402036933,147.496335880706,32.9458337056682,3.78099650747827,147.496335880706,-2.65459477232795e-06,-2.65459477232795e-06,1.02710039027363e-05,1.02710039027363e-05,0,0,0,0,0,0,0,1.34236377763715,4.57858968967075,5.92095346730789,0.00961661402381661
183,-0.00247401908853035,0.392498811061574,1.67683858002827e-05,0.0744239580707042,0.000469403495473166,-0.00614292262863965,22238,401,1.8,8.88429701637842e-05,0.013024010719946,5.57670659548868e-06,0.0362896918656058,4.81351172665237e-06,3.24844408573597e-05,0.00103551890277942,38807.4457020916,82.1595138560497,52.9781304338191,52.9781304338191,120.599225554625,-2.83443602359305e-06,-2.83443602359305e-06,9.8171556954431e-06,9.8171556954431e-06,0,0,0,0,0,0,0,1.34574848754281,4.57901770497141,5.92476619251422,-0.0032647882223947
184,-0.00247420031732861,0.392514551857583,1.90693801488911e-05,0.0744262425613191,0.000469472129231065,-0.00619727577675051,22238,404,1.8,8.88426362039781e-05,0.0129774841581135,5.58896627909154e-06,0.0356012566170127,4.82671890922757e-06,3.46572802662627e-05,0.00103551950370462,33979.265821106,84.8203132126123,42.2665832760423,6.68237961129137,116.471234208288,-3.01363074621728e-06,-3.01363074621728e-06,1.07137492146705e-05,1.07137492146705e-05,0,0,0,0,0,0,0,1.35255558111106,4.5794671447447,5.93202272585576,0.0111816850577326
185,-0.00247437242323079,0.392529960344696,2.02777389772888e-05,0.0744296280724903,0.000469529625323061,-0.0062493462915638,22238,406,1.8,8.88423449680716e-05,0.0130291022429485,5.64767995033644e-06,0.034824526945411,4.77034320727581e-06,3.65704654781138e-05,0.0010355195564038,37812.715155493,59.374435292037,49.0748840387456,3.51343723006574,113.858011512918,-3.18650121983272e-06,-3.18650121983272e-06,1.05150596522939e-05,1.05150596522939e-05,0,0,0,0,0,0,0,1.35587684924478,4.57993990138083,5.93581675062561,-0.00122912762340363
186,-0.00247452547666883,0.39254495689461,2.23192584592358e-05,0.074433577526877,0.000469600916441176,-0.00630223610006477,22238,410,1.8,8.88420728966049e-05,0.0129305950614522,5.50713754514734e-06,0.0332534919879104,4.63305537012743e-06,3.8741976376779e-05,0.00103552088678416,36886.6985298839,93.6244698605688,85.9042454968447,85.9042454968447,117.916062238613,-3.42011135622241e-06,-3.42011135622241e-06,1.13843897922526e-05,1.13843897922526e-05,0,0,0,0,0,0,0,1.36374990963863,4.58043631441354,5.94418622405218,0.0139757932388441
187,-0.00247463614280328,0.392559610831363,2.49187484317908e-05,0.0744387266131791,0.000469681765240411,-0.00635308177552194,22238,413,1.9,8.88418425519987e-05,0.0129333350506772,5.42344050319264e-06,0.031949183308798,4.49654381262051e-06,4.05401252681052e-05,0.00103552080840286,41539.6384956135,179.458787221635,58.8052606813149,3.37349437346071,179.458787221635,-3.69199910413924e-06,-3.69199910413924e-06,1.13261156595216e-05,1.13261156595216e-05,0,0,0,0,0,0,0,1.36925250888476,4.58095803851074,5.9502105473955,-0.00442359355957625
188,-0.00247467127696357,0.392573854537075,2.75101429825837e-05,0.0744443847083284,0.000469752630300903,-0.00640439318228383,22238,416,1.9,8.88416281307899e-05,0.0128087924137678,5.64130479609484e-06,0.0296966529509496,4.4604362272911e-06,4.25812540203322e-05,0.00103552346757163,38046.3638357006,745.51076818429,61.0701198391562,6.14136070923439,745.51076818429,-4.08253548758381e-06,-4.08253548758381e-06,1.21220510999926e-05,1.21220510999926e-05,0,0,0,0,0,0,0,1.37470112199906,4.58150549326292,5.95620661526197,0.00810924632953123
189,-0.00247466190850256,0.392587741356436,2.83497352955757e-05,0.0744511475567301,0.000469794433535585,-0.00645446630311652,22238,418,1.9,8.88414510169599e-05,0.0126918967310759,5.42690267628608e-06,0.0288770507046712,4.31856900729985e-06,4.43415797039698e-05,0.00103552196003476,37813.1011140793,102.098273174915,61.7426873425232,9.33458682331685,102.098273174915,-4.14171637098427e-06,-4.14171637098427e-06,1.23831863156045e-05,1.23831863156045e-05,0,0,0,0,0,0,0,1.37919600857392,4.58208015873832,5.96127616731223,-0.00929006105561339
190,-0.00247469796161415,0.392601231839063,3.01919240775107e-05,0.0744585104038719,0.000469865399410773,-0.006504305158557,22238,420,1.9,8.88412946690128e-05,0.0126035055165661,5.67393597725724e-06,0.0276191888978762,4.53790021370448e-06,4.61107711245638e-05,0.00103552587683886,38124.3025414275,2664.32533462964,62.8672383723494,6.60587145372596,2664.32533462964,-4.81312284352933e-06,-4.81312284352933e-06,1.28247467472486e-05,1.28247467472486e-05,0,0,0,0,0,0,0,1.38369196301796,4.58268284797954,5.9663748109975,0.0102795078863913
191,-0.00247452797675848,0.392614356647697,3.08283604866812e-05,0.0744665989423144,0.000469883064600047,-0.00655404681783145,22238,421,1.9,8.88411625358332e-05,0.0124991297886461,5.42183224811991e-06,0.027615162738033,4.37782989822005e-06,4.78612893392451e-05,0.00103552428279186,40431.5390140156,284.73133658251,933.806479520972,933.806479520972,284.73133658251,-4.93063069852912e-06,-4.93063069852912e-06,1.37790199070449e-05,1.37790199070449e-05,0,0,0,0,0,0,0,1.38734275624473,4.58331455555358,5.97065731179831,-0.00372797777473645
192,-0.00247443675756595,0.392627107898876,3.22232243628013e-05,0.0744753937265363,0.000469933091292446,-0.00660358910876135,22238,422,1.9,8.88410640316157e-05,0.0123308830908625,5.7603097779757e-06,0.0276189192236686,5.12131525359299e-06,4.95979878231168e-05,0.00103552764991288,37050.5942291683,409.33481031548,63.0678479066519,32.7338692971966,409.33481031548,-5.68032044823559e-06,-5.68032044823559e-06,1.38540794801387e-05,1.38540794801387e-05,0,0,0,0,0,0,0,1.39105043128824,4.58397667981002,5.97502711109826,0.00453977294974176
193,-0.00247418607776554,0.392639499152181,3.23024711180877e-05,0.0744847779248663,0.000469935399246693,-0.00665250550525797,22238,424,1.9,8.88409915597009e-05,0.0121750630006503,5.44211409098383e-06,0.0270497124877108,4.24096147728018e-06,5.10047101490242e-05,0.00103552753648695,42576.1090521804,157.387621277752,65.8557066840802,40.7258543687605,157.387621277752,-5.88998828324293e-06,-5.88998828324293e-06,1.49730460172168e-05,1.49730460172168e-05,0,0,0,0,0,0,0,1.39548253685293,4.58467024964338,5.98015278649631,0.0054378522307276
194,-0.00247404113364928,0.392651528198363,3.40390943508055e-05,0.0744945968038341,0.000469988748434555,-0.00670158260235353,22238,428,1.9,8.88409405339355e-05,0.0120479274643999,5.57714243674723e-06,0.0250360125987064,4.17506349058995e-06,5.22993608308428e-05,0.0010355294527894,52845.3229297316,180.384692710123,68.4013125843091,5.92539565439762,180.384692710123,-6.69696323265685e-06,-6.69696323265685e-06,1.53575025848967e-05,1.53575025848967e-05,0,0,0,0,0,0,0,1.40122098490744,4.58539666090429,5.98661764581173,0.00244765566519084
195,-0.0024736366433419,0.392663221742005,3.38430267320031e-05,0.074504847283144,0.000469963810455268,-0.00675063998258966,22238,430,1.9,8.88409140060322e-05,0.0120531980330655,5.4907179944304e-06,0.023901071317942,4.12652897810182e-06,5.35740287339702e-05,0.00103553030129544,90714.3693035677,1723.59766628572,70.5878056493993,59.160137508054,1723.59766628572,-7.28560606077718e-06,-7.28560606077718e-06,1.64885265405685e-05,1.64885265405685e-05,0,0,0,0,0,0,0,1.40397614323425,4.58615720382421,5.99013334705846,-0.00241954886702836
196,-0.00247334844749978,0.392674571122528,3.48512823301076e-05,0.0745155846718579,0.000469984618610079,-0.0067999576153237,22238,434,2,8.88409201828255e-05,0.0117454807443189,5.41516846123991e-06,0.0230572947887589,4.21923583548567e-06,5.48743823462364e-05,0.00103553215220953,163569.819477937,482.779810256482,115.120413937737,115.120413937737,482.779810256482,-8.31541165364388e-06,-8.31541165364388e-06,1.78275982605114e-05,1.78275982605114e-05,0,0,0,0,0,0,0,1.41118726487362,4.5869531261635,5.99814039103712,0.0127803513352182
197,-0.00247293764016356,0.392685593786447,3.47198190170282e-05,0.0745267408882091,0.00046996598584242,-0.0068489778019049,22238,436,2,8.88409624722777e-05,0.011746734306963,5.50964580379684e-06,0.0226914049014841,3.91136934649526e-06,5.55439355592866e-05,0.00103553290699387,373973.423946905,500.5301398786,73.6842754265094,6.0374035146376,500.5301398786,-9.06865988910876e-06,-9.06865988910876e-06,1.84265075318999e-05,1.84265075318999e-05,0,0,0,0,0,0,0,1.4138543196471,4.58778611999414,6.00164043964123,-0.00632906093160634
198,-0.00247258624133657,0.39269631278924,3.52504327660428e-05,0.0745379100296176,0.00046997033987757,-0.00689856764445853,22238,439,2,8.88410155914508e-05,0.0114479192517277,5.2270746507168e-06,0.0228346067393356,3.87504025970718e-06,5.65219389660827e-05,0.0010355346500327,129051.287411619,1174.63027022246,74.4705200357014,7.61726320003548,1174.63027022246,-1.1084107467518e-05,-1.1084107467518e-05,2.1372105388297e-05,2.1372105388297e-05,0,0,0,0,0,0,0,1.42055308604122,4.58865670946344,6.00920979550466,0.0065762056361759
199,-0.00247215955649018,0.392706715556475,3.50723937215863e-05,0.0745495360318206,0.000469951528943003,-0.00694835638325121,22238,440,2,8.88411229215333e-05,0.0114506289219881,5.72227628527918e-06,0.0229233609573377,4.15564992366501e-06,5.67794598147178e-05,0.00103553531320033,47372.2969715433,363.663440827187,74.9060681520253,9.65575444140528,363.663440827187,-1.2299317964951e-05,-1.2299317964951e-05,2.24517621020556e-05,2.24517621020556e-05,0,0,0,0,0,0,0,1.42283839133335,4.58956737860557,6.01240576993892,0.000769154071557054
