Setting delta_T to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0030517578125 from 0.003
Setting delta_r to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0909423828125 from 0.0909090909090909
New r_max = 10.0032958984375 from 10

Repeat 20240607_e with 10x more frequent profile output.

Time start:	Mon Jun 10 10:35:33 2024

Parameter values (given in code units, then in SI units)
P_final                :	44.9688687          0.0015              
Omega_final            :	0.139723001463446   4188.79020478639    
R_LC_max               :	7.15701773885541    71570.1773885541    
r_min, r_max           :	1                   10.0032958984375    
n_r, delta_r           :	100                 0.0909423828125     
n_t, delta_t           :	1001                0.00314159265358979 
Timestep delta_T       :	0.0030517578125     1.01795683349045e-07
CFL max timestep       :	0.00314159265358979 1.04792251097584e-07
Length of simulation   :	1.5                 5.00346142797228e-05	steps: 500
Est. CSV size (MB)     :	50.6057739257812
ell_max                :	20
n_max                  :	10
Printing values at ( r[99], theta[250] ) = ( 10.0032958984375, 0.786968959724243 ) = ( 10.0032958984375, 0.2505 pi ).
dOmega_by_dT_index     :	0.00093148667642297	dOmega_by_dT:	0.310495558807657
Ramp start             :	1	0.0030517578125
Ramp stop              :	150	0.457763671875

use_outer_sponge_layer:	1
sigma_0, gamma, beta    :	0.8	6	4

CSV file saved:	CSV/20240610_a_use_my_original_Cartesians_and_only_surface_4_profiles.csv
CSV file saved:	CSV/20240610_a_use_my_original_Cartesians_and_only_surface_5_history.csv
CSV _3_VSH_coeffs not saved.
CSV file saved:	CSV/20240610_a_use_my_original_Cartesians_and_only_surface_7_BCs.csv
Log file saved:	Logs/20240610_a_use_my_original_Cartesians_and_only_surface.txt
T_index       T             |	B_r           B_t           B_p           |	E_r           E_t           E_p           |	% E pts chngd |	nans_tot      % done        Est. time left
179           0.546265      |	0.00139428    -4.74567e-05  0.00050095    |	0.00102436    0.00050095    4.74567e-05   |	0.9           |	0             36            0:33:33
180           0.549316      |	0.00139423    -4.73986e-05  0.000507602   |	0.00102487    0.000507602   4.73986e-05   |	0.9           |	0             36.2          0:33:31
181           0.552368      |	0.00139429    -4.04538e-05  0.000506794   |	0.00102406    0.000506794   4.04538e-05   |	0.9           |	0             36.4          0:33:29
182           0.55542       |	0.00139432    -4.02247e-05  0.000501259   |	0.00102198    0.000501259   4.02247e-05   |	0.9           |	0             36.6          0:33:27
183           0.558472      |	0.00139395    -4.44833e-05  0.000500445   |	0.00101952    0.000500445   4.44833e-05   |	0.9           |	0             36.8          0:33:26
184           0.561523      |	0.00139384    -4.35855e-05  0.00050579    |	0.00101611    0.00050579    4.35855e-05   |	1             |	0             37            0:33:23
185           0.564575      |	0.00139393    -3.60106e-05  0.000503834   |	0.00101121    0.000503834   3.60106e-05   |	1             |	0             37.2          0:33:21
186           0.567627      |	0.00139412    -3.54873e-05  0.000498581   |	0.00100486    0.000498581   3.54873e-05   |	1             |	0             37.4          0:33:18
187           0.570679      |	0.00139373    -3.59959e-05  0.000497073   |	0.000997902   0.000497073   3.59959e-05   |	1             |	0             37.6          0:33:14
188           0.57373       |	0.00139351    -3.36665e-05  0.000498042   |	0.000989311   0.000498042   3.36665e-05   |	1             |	0             37.8          0:33:11
189           0.576782      |	0.00139346    -2.8494e-05   0.000495157   |	0.000979001   0.000495157   2.8494e-05    |	1             |	0             38            0:33:08
190           0.579834      |	0.00139367    -2.67048e-05  0.000492372   |	0.000966696   0.000492372   2.67048e-05   |	1             |	0             38.2          0:33:08
191           0.582886      |	0.00139356    -2.14702e-05  0.000491338   |	0.000953134   0.000491338   2.14702e-05   |	1             |	0             38.4          0:33:05
192           0.585938      |	0.00139335    -1.56023e-05  0.000488473   |	0.000937459   0.000488473   1.56023e-05   |	1             |	0             38.6          0:32:59
193           0.588989      |	0.00139324    -1.06422e-05  0.000481415   |	0.000920448   0.000481415   1.06422e-05   |	1             |	0             38.8          0:32:52
194           0.592041      |	0.0013931     -1.09753e-05  0.000479561   |	0.000901964   0.000479561   1.09753e-05   |	1             |	0             39            0:32:48
195           0.595093      |	0.0013932     -3.96998e-06  0.00048136    |	0.000881762   0.00048136    3.96998e-06   |	1             |	0             39.2          0:32:42
196           0.598145      |	0.00139306    6.07089e-06   0.000477094   |	0.000859944   0.000477094   -6.07089e-06  |	1             |	0             39.4          0:32:38
197           0.601196      |	0.00139286    1.24438e-05   0.000468373   |	0.000837532   0.000468373   -1.24438e-05  |	1             |	0             39.6          0:32:35
198           0.604248      |	0.00139269    1.32111e-05   0.000464085   |	0.000814276   0.000464085   -1.32111e-05  |	1             |	0             39.8          0:32:34
199           0.6073        |	0.00139257    1.86828e-05   0.000464764   |	0.000789589   0.000464764   -1.86828e-05  |	1             |	0             40            0:32:29
200           0.610352      |	0.00139227    2.97441e-05   0.000461326   |	0.000763766   0.000461326   -2.97441e-05  |	1             |	0             40.2          0:32:27
201           0.613403      |	0.00139206    3.80667e-05   0.000453595   |	0.00073734    0.000453595   -3.80667e-05  |	1             |	0             40.4          0:32:23
202           0.616455      |	0.00139183    4.14782e-05   0.000446601   |	0.000710569   0.000446601   -4.14782e-05  |	1             |	0             40.6          0:32:19
203           0.619507      |	0.00139161    4.66473e-05   0.000444584   |	0.000683174   0.000444584   -4.66473e-05  |	1             |	0             40.8          0:32:15
204           0.622559      |	0.00139133    5.59458e-05   0.000442506   |	0.000654507   0.000442506   -5.59458e-05  |	1             |	0             41            0:32:08
205           0.62561       |	0.00139079    6.53777e-05   0.000435145   |	0.000625938   0.000435145   -6.53777e-05  |	1             |	0             41.2          0:32:01
206           0.628662      |	0.00139046    7.24277e-05   0.0004285     |	0.000597465   0.0004285     -7.24277e-05  |	1             |	0             41.4          0:31:54
207           0.631714      |	0.0013901     7.73609e-05   0.00042376    |	0.000568444   0.00042376    -7.73609e-05  |	1             |	0             41.6          0:31:50
208           0.634766      |	0.00138994    8.40463e-05   0.000420098   |	0.000539179   0.000420098   -8.40463e-05  |	1             |	0             41.8          0:31:44
209           0.637817      |	0.00138937    9.45127e-05   0.000416631   |	0.000510108   0.000416631   -9.45127e-05  |	1             |	0             42            0:31:37
210           0.640869      |	0.0013888     0.000103631   0.000410303   |	0.000480969   0.000410303   -0.000103631  |	1             |	0             42.2          0:31:30
211           0.643921      |	0.00138825    0.000108781   0.000400543   |	0.000452558   0.000400543   -0.000108781  |	1             |	0             42.4          0:31:23
212           0.646973      |	0.00138806    0.000112262   0.000398144   |	0.000424765   0.000398144   -0.000112262  |	1             |	0             42.6          0:31:16
213           0.650024      |	0.0013875     0.000119343   0.000400727   |	0.000395982   0.000400727   -0.000119343  |	1             |	0             42.8          0:31:08
214           0.653076      |	0.00138666    0.000136775   0.000394151   |	0.00036734    0.000394151   -0.000136775  |	1             |	0             43            0:31:02
215           0.656128      |	0.00138603    0.000144227   0.000378083   |	0.00034159    0.000378083   -0.000144227  |	1             |	0             43.2          0:30:57
216           0.65918       |	0.00138562    0.000133415   0.000374581   |	0.000316821   0.000374581   -0.000133415  |	1             |	0             43.4          0:30:52
217           0.662231      |	0.00138527    0.000142074   0.000387011   |	0.000289219   0.000387011   -0.000142074  |	1             |	0             43.6          0:30:45
218           0.665283      |	0.00138409    0.000170756   0.000383993   |	0.000262023   0.000383993   -0.000170756  |	1             |	0             43.8          0:30:38
219           0.668335      |	0.00138334    0.000175357   0.00035405    |	0.000239633   0.00035405    -0.000175357  |	1             |	0             44            0:30:30
220           0.671387      |	0.00138324    0.000152258   0.000353865   |	0.000220193   0.000353865   -0.000152258  |	1             |	0             44.2          0:30:25
221           0.674438      |	0.00138248    0.000162979   0.000378773   |	0.000193776   0.000378773   -0.000162979  |	1.1           |	0             44.4          0:30:18
222           0.67749       |	0.00138128    0.000200961   0.000372114   |	0.000167996   0.000372114   -0.000200961  |	1.1           |	0             44.6          0:30:11
223           0.680542      |	0.00138044    0.000200141   0.000335709   |	0.000151257   0.000335709   -0.000200141  |	1.1           |	0             44.8          0:30:03
224           0.683594      |	0.00137974    0.000171565   0.000336883   |	0.000136069   0.000336883   -0.000171565  |	1.1           |	0             45            0:29:56
225           0.686646      |	0.00137977    0.000177833   0.000370487   |	0.000112216   0.000370487   -0.000177833  |	1.1           |	0             45.2          0:29:48
226           0.689697      |	0.00137821    0.000222659   0.000365094   |	8.78384e-05   0.000365094   -0.000222659  |	1.1           |	0             45.4          0:29:41
227           0.692749      |	0.00137689    0.000226556   0.000325648   |	7.56819e-05   0.000325648   -0.000226556  |	1.1           |	0             45.6          0:29:34
228           0.695801      |	0.00137674    0.000187633   0.000320156   |	6.50028e-05   0.000320156   -0.000187633  |	1.1           |	0             45.8          0:29:27
229           0.698853      |	0.00137603    0.000189109   0.000358756   |	4.4328e-05    0.000358756   -0.000189109  |	1.1           |	0             46            0:29:20
230           0.701904      |	0.00137463    0.00023379    0.000364229   |	2.18046e-05   0.000364229   -0.00023379   |	1.1           |	0             46.2          0:29:13
231           0.704956      |	0.00137364    0.000248      0.000318167   |	1.03727e-05   0.000318167   -0.000248     |	1.1           |	0             46.4          0:29:05
232           0.708008      |	0.0013726     0.000202992   0.000306964   |	4.70509e-06   0.000306964   -0.000202992  |	1.1           |	0             46.6          0:28:58
233           0.71106       |	0.00137247    0.000194273   0.000349857   |	-1.3975e-05   0.000349857   -0.000194273  |	1.1           |	0             46.8          0:28:50
234           0.714111      |	0.00137065    0.000244998   0.000358788   |	-3.65488e-05  0.000358788   -0.000244998  |	1.1           |	0             47            0:28:43
235           0.717163      |	0.00136961    0.000261288   0.000314658   |	-4.67409e-05  0.000314658   -0.000261288  |	1.1           |	0             47.2          0:28:36
236           0.720215      |	0.00136868    0.000215161   0.000294494   |	-5.23847e-05  0.000294494   -0.000215161  |	1.1           |	0             47.4          0:28:29
237           0.723267      |	0.00136771    0.000201748   0.000337078   |	-6.8816e-05   0.000337078   -0.000201748  |	1.1           |	0             47.6          0:28:22
238           0.726318      |	0.0013669     0.000245538   0.000353743   |	-9.1683e-05   0.000353743   -0.000245538  |	1.1           |	0             47.8          0:28:15
239           0.72937       |	0.00136523    0.000270212   0.000311046   |	-0.000104735  0.000311046   -0.000270212  |	1.1           |	0             48            0:28:08
240           0.732422      |	0.00136376    0.000229467   0.000287697   |	-0.000111332  0.000287697   -0.000229467  |	1.1           |	0             48.2          0:28:01
241           0.735474      |	0.00136327    0.000210905   0.000323165   |	-0.000127375  0.000323165   -0.000210905  |	1.1           |	0             48.4          0:27:54
242           0.738525      |	0.00136184    0.000250159   0.000341746   |	-0.000150504  0.000341746   -0.000250159  |	1.1           |	0             48.6          0:27:47
243           0.741577      |	0.00136023    0.000272532   0.00030563    |	-0.000166382  0.00030563    -0.000272532  |	1.1           |	0             48.8          0:27:40
244           0.744629      |	0.00135888    0.000245589   0.000282825   |	-0.000176995  0.000282825   -0.000245589  |	1.1           |	0             49            0:27:33
245           0.747681      |	0.00135785    0.000223777   0.000305862   |	-0.000193316  0.000305862   -0.000223777  |	1.1           |	0             49.2          0:27:26
246           0.750732      |	0.00135648    0.000251843   0.000326041   |	-0.00021644   0.000326041   -0.000251843  |	1.1           |	0             49.4          0:27:19
247           0.753784      |	0.00135503    0.00027818    0.000299891   |	-0.000237329  0.000299891   -0.00027818   |	1.1           |	0             49.6          0:27:14
248           0.756836      |	0.00135335    0.000260395   0.000273958   |	-0.000253559  0.000273958   -0.000260395  |	1.1           |	0             49.8          0:27:07
249           0.759888      |	0.00135212    0.00024049    0.00028921    |	-0.000272324  0.00028921    -0.00024049   |	1.1           |	0             50            0:27:00
250           0.762939      |	0.00135064    0.000260791   0.000305316   |	-0.000297836  0.000305316   -0.000260791  |	1.1           |	0             50.2          0:26:54
251           0.765991      |	0.00134914    0.000287317   0.000286307   |	-0.000323746  0.000286307   -0.000287317  |	1.1           |	0             50.4          0:26:49
252           0.769043      |	0.00134767    0.00027351    0.000258657   |	-0.00034609   0.000258657   -0.00027351   |	1.1           |	0             50.6          0:26:44
253           0.772095      |	0.00134595    0.000255401   0.000271293   |	-0.000369348  0.000271293   -0.000255401  |	1.1           |	0             50.8          0:26:38
254           0.775146      |	0.00134451    0.000275904   0.000286284   |	-0.000399026  0.000286284   -0.000275904  |	1.1           |	0             51            0:26:32
255           0.778198      |	0.00134293    0.000300769   0.000265045   |	-0.000430233  0.000265045   -0.000300769  |	1.1           |	0             51.2          0:26:26
256           0.78125       |	0.00134135    0.000289197   0.000240964   |	-0.000459007  0.000240964   -0.000289197  |	1.1           |	0             51.4          0:26:21
257           0.784302      |	0.00133955    0.000275503   0.000252079   |	-0.000488323  0.000252079   -0.000275503  |	1.1           |	0             51.6          0:26:15
258           0.787354      |	0.00133804    0.000300339   0.000261887   |	-0.000523166  0.000261887   -0.000300339  |	1.1           |	0             51.8          0:26:10
259           0.790405      |	0.00133625    0.000317928   0.000235544   |	-0.000560723  0.000235544   -0.000317928  |	1.1           |	0             52            0:26:06
260           0.793457      |	0.00133467    0.000304746   0.000220786   |	-0.000595914  0.000220786   -0.000304746  |	1.1           |	0             52.2          0:26:02
261           0.796509      |	0.00133265    0.000305093   0.000234984   |	-0.000632665  0.000234984   -0.000305093  |	1.1           |	0             52.4          0:25:56
262           0.799561      |	0.00133117    0.000335031   0.000229059   |	-0.000674905  0.000229059   -0.000335031  |	1.1           |	0             52.6          0:25:52
263           0.802612      |	0.00132913    0.000340576   0.00019754    |	-0.000719343  0.00019754    -0.000340576  |	1.1           |	0             52.8          0:25:46
264           0.805664      |	0.00132741    0.00032194    0.000196311   |	-0.000761386  0.000196311   -0.00032194   |	1.1           |	0             53            0:25:40
265           0.808716      |	0.00132535    0.000341317   0.000215136   |	-0.000805425  0.000215136   -0.000341317  |	1.1           |	0             53.2          0:25:34
266           0.811768      |	0.00132386    0.000378504   0.000190509   |	-0.000857304  0.000190509   -0.000378504  |	1.1           |	0             53.4          0:25:28
267           0.814819      |	0.00132148    0.000368687   0.000152071   |	-0.000910914  0.000152071   -0.000368687  |	1.1           |	0             53.6          0:25:22
268           0.817871      |	0.00131968    0.000348419   0.000166441   |	-0.000959821  0.000166441   -0.000348419  |	1.1           |	0             53.8          0:25:17
269           0.820923      |	0.0013177     0.000384274   0.000183991   |	-0.00101219   0.000183991   -0.000384274  |	1.1           |	0             54            0:25:11
270           0.823975      |	0.00131594    0.000425272   0.000145876   |	-0.00107524   0.000145876   -0.000425272  |	1.1           |	0             54.2          0:25:05
271           0.827026      |	0.00131336    0.000406342   0.000101827   |	-0.00114037   0.000101827   -0.000406342  |	1.1           |	0             54.4          0:24:59
272           0.830078      |	0.00131153    0.00038556    0.000126914   |	-0.00119886   0.000126914   -0.00038556   |	1.1           |	0             54.6          0:24:54
273           0.83313       |	0.00130947    0.000431517   0.000143548   |	-0.00126476   0.000143548   -0.000431517  |	1.1           |	0             54.8          0:24:50
274           0.836182      |	0.00130735    0.000477265   9.96903e-05   |	-0.000338681  0.00109417    -0.000796841  |	1.1           |	0             55            0:24:45
275           0.839233      |	0.00130476    0.000468908   -0.000137444  |	-0.000513059  -0.000137444  -0.000468908  |	1.1           |	0             55.2          0:24:40
276           0.842285      |	0.00130295    -4.93862e-05  0.00010803    |	-0.00052256   0.00010803    4.93862e-05   |	1.1           |	0             55.4          0:24:35
277           0.845337      |	0.00130088    0.000155581   0.000492962   |	-0.000452426  0.000492962   -0.000155581  |	1.1           |	0             55.6          0:24:28
278           0.848389      |	0.00129875    0.000495409   0.000306803   |	-0.000547395  0.000306803   -0.000495409  |	1.1           |	0             55.8          0:24:21
279           0.85144       |	0.00129598    0.00035909    8.98571e-06   |	-0.000673957  8.98571e-06   -0.00035909   |	1.1           |	0             56            0:24:16
280           0.854492      |	0.00129388    0.000138543   0.000165661   |	-0.000713315  0.000165661   -0.000138543  |	1.1           |	0             56.2          0:24:10
281           0.857544      |	0.00129184    0.000286201   0.000323118   |	-0.000704948  0.000323118   -0.000286201  |	1.1           |	0             56.4          0:24:03
282           0.860596      |	0.00129011    0.000441255   0.00018383    |	-0.000796487  0.00018383    -0.000441255  |	1.1           |	0             56.6          0:23:57
283           0.863647      |	0.00128693    0.000344615   4.30413e-05   |	-0.000904405  4.30413e-05   -0.000344615  |	1.1           |	0             56.8          0:23:52
284           0.866699      |	0.00128399    0.000247413   0.000150174   |	-0.00095805   0.000150174   -0.000247413  |	1.1           |	0             57            0:23:47
285           0.869751      |	0.00128245    0.000370251   0.000214695   |	-0.000992626  0.000214695   -0.000370251  |	1.1           |	0             57.2          0:23:41
286           0.872803      |	0.00128096    0.000449184   0.000103037   |	-0.00109037   0.000103037   -0.000449184  |	1.1           |	0             57.4          0:23:36
287           0.875854      |	0.00127749    0.00038671    2.16277e-05   |	-0.00119323   2.16277e-05   -0.00038671   |	1.1           |	0             57.6          0:23:30
288           0.878906      |	0.00127372    0.000339188   8.82807e-05   |	-0.00126793   8.82807e-05   -0.000339188  |	1.1           |	0             57.8          0:23:24
289           0.881958      |	0.00127239    0.000428974   0.00012286    |	-0.00031375   0.00112406    -0.00067539   |	1.1           |	0             58            0:23:17
290           0.88501       |	0.00127099    0.000474242   -0.000125008  |	-0.000446314  -0.000125008  -0.000474242  |	1.1           |	0             58.2          0:23:11
291           0.888062      |	0.0012674     -1.58226e-05  6.8352e-05    |	-0.000550516  6.8352e-05    1.58226e-05   |	1.1           |	0             58.4          0:23:05
292           0.891113      |	0.00126317    0.000134536   0.000394815   |	-0.000428559  0.000394815   -0.000134536  |	1.2           |	0             58.6          0:22:58
293           0.894165      |	0.00126262    0.000400076   0.000271226   |	-0.000472788  0.000271226   -0.000400076  |	1.2           |	0             58.8          0:22:51
294           0.897217      |	0.00126046    0.000322814   5.06336e-05   |	-0.00058716   5.06336e-05   -0.000322814  |	1.2           |	0             59            0:22:44
295           0.900269      |	0.0012572     0.000178391   0.000131806   |	-0.000634232  0.000131806   -0.000178391  |	1.2           |	0             59.2          0:22:37
296           0.90332       |	0.00125301    0.000261923   0.000228676   |	-0.000620726  0.000228676   -0.000261923  |	1.2           |	0             59.4          0:22:30
297           0.906372      |	0.00125223    0.000336451   0.000145515   |	-0.000664499  0.000145515   -0.000336451  |	1.2           |	0             59.6          0:22:23
298           0.909424      |	0.00125052    0.000293755   9.05391e-05   |	-0.000726358  9.05391e-05   -0.000293755  |	1.2           |	0             59.8          0:22:16
299           0.912476      |	0.00124641    0.000262374   0.000129497   |	-0.00075948   0.000129497   -0.000262374  |	1.2           |	0             60            0:22:09
300           0.915527      |	0.00124438    0.000319725   0.000151667   |	-0.000775702  0.000151667   -0.000319725  |	1.2           |	0             60.2          0:22:01
301           0.918579      |	0.00124207    0.000347169   7.7682e-05    |	-0.000810733  7.7682e-05    -0.000347169  |	1.2           |	0             60.4          0:21:54
302           0.921631      |	0.00124107    0.000284462   6.4662e-05    |	-0.000854436  6.4662e-05    -0.000284462  |	1.2           |	0             60.6          0:21:47
303           0.924683      |	0.0012379     0.000299631   0.000119654   |	-0.000870273  0.000119654   -0.000299631  |	1.2           |	0             60.8          0:21:41
304           0.927734      |	0.0012359     0.00034961    9.99873e-05   |	-0.000878264  9.99873e-05   -0.00034961   |	1.2           |	0             61            0:21:36
305           0.930786      |	0.00123414    0.000347194   4.692e-05     |	-0.000901243  4.692e-05     -0.000347194  |	1.2           |	0             61.2          0:21:29
306           0.933838      |	0.00123312    0.000290576   4.88522e-05   |	-0.000925058  4.88522e-05   -0.000290576  |	1.2           |	0             61.4          0:21:23
307           0.93689       |	0.00123038    0.000308073   9.95313e-05   |	-0.000933161  9.95313e-05   -0.000308073  |	1.2           |	0             61.6          0:21:16
308           0.939941      |	0.00122875    0.000362243   7.75586e-05   |	-0.000924216  7.75586e-05   -0.000362243  |	1.2           |	0             61.8          0:21:10
309           0.942993      |	0.00122711    0.000331793   2.28544e-05   |	-0.000934252  2.28544e-05   -0.000331793  |	1.2           |	0             62            0:21:03
310           0.946045      |	0.00122719    0.00028536    5.59771e-05   |	-0.00094339   5.59771e-05   -0.00028536   |	1.2           |	0             62.2          0:20:56
311           0.949097      |	0.00122451    0.000323564   9.42839e-05   |	-0.000932187  9.42839e-05   -0.000323564  |	1.2           |	0             62.4          0:20:50
312           0.952148      |	0.00122395    0.000345796   5.55804e-05   |	-0.000911171  5.55804e-05   -0.000345796  |	1.2           |	0             62.6          0:20:43
313           0.9552        |	0.00122134    0.000304149   2.70858e-05   |	-0.000909708  2.70858e-05   -0.000304149  |	1.2           |	0             62.8          0:20:37
314           0.958252      |	0.00122289    0.000269329   8.64612e-05   |	-0.000902095  8.64612e-05   -0.000269329  |	1.2           |	0             63            0:20:31
315           0.961304      |	0.00122108    0.000330276   0.000101485   |	-0.000869143  0.000101485   -0.000330276  |	1.2           |	0             63.2          0:20:24
316           0.964355      |	0.00121947    0.000315118   4.53868e-05   |	-0.000837916  4.53868e-05   -0.000315118  |	1.2           |	0             63.4          0:20:18
317           0.967407      |	0.0012184     0.000252112   4.87848e-05   |	-0.000831072  4.87848e-05   -0.000252112  |	1.2           |	0             63.6          0:20:12
318           0.970459      |	0.00121894    0.000253843   0.0001335     |	-0.000807678  0.0001335     -0.000253843  |	1.2           |	0             63.8          0:20:06
319           0.973511      |	0.00121993    0.000313041   0.000116866   |	-0.000748368  0.000116866   -0.000313041  |	1.2           |	0             64            0:20:01
320           0.976562      |	0.00121729    0.000288887   5.8011e-05    |	-0.000713151  5.8011e-05    -0.000288887  |	1.2           |	0             64.2          0:19:56
321           0.979614      |	0.00121708    0.00019827    7.9532e-05    |	-0.00069512   7.9532e-05    -0.00019827   |	1.2           |	0             64.4          0:19:50
322           0.982666      |	0.00121879    0.000224478   0.000180667   |	-0.00065902   0.000180667   -0.000224478  |	1.2           |	0             64.6          0:19:43
323           0.985718      |	0.00121844    0.000285091   0.000144603   |	-0.000578844  0.000144603   -0.000285091  |	1.2           |	0             64.8          0:19:37
324           0.98877       |	0.00121788    0.000230795   8.7512e-05    |	-0.00053705   8.7512e-05    -0.000230795  |	1.2           |	0             65            0:19:31
325           0.991821      |	0.00121775    0.000155215   0.000141507   |	-0.000512421  0.000141507   -0.000155215  |	1.2           |	0             65.2          0:19:25
326           0.994873      |	0.00122018    0.000192859   0.000220241   |	-0.000453691  0.000220241   -0.000192859  |	1.2           |	0             65.4          0:19:20
327           0.997925      |	0.00122025    0.000235005   0.000174699   |	-0.000370624  0.000174699   -0.000235005  |	1.2           |	0             65.6          0:19:13
328           1.00098       |	0.00121963    0.000166831   0.000150333   |	-0.00032423   0.000150333   -0.000166831  |	1.2           |	0             65.8          0:19:07
329           1.00403       |	0.00122172    0.000120011   0.000195956   |	-0.000281727  0.000195956   -0.000120011  |	1.2           |	0             66            0:19:01
330           1.00708       |	0.00122363    0.000150326   0.000267883   |	-0.00021723   0.000267883   -0.000150326  |	1.2           |	0             66.2          0:18:55
331           1.01013       |	0.00122434    0.000173052   0.000226441   |	-0.000132408  0.000226441   -0.000173052  |	1.2           |	0             66.4          0:18:48
332           1.01318       |	0.00122399    0.000128468   0.00021108    |	-7.89764e-05  0.00021108    -0.000128468  |	1.2           |	0             66.6          0:18:42
333           1.01624       |	0.00122657    7.20073e-05   0.000255419   |	-2.56451e-05  0.000255419   -7.20073e-05  |	1.2           |	0             66.8          0:18:36
334           1.01929       |	0.00122864    0.000118994   0.000313428   |	3.5403e-05    0.000313428   -0.000118994  |	1.2           |	0             67            0:18:30
335           1.02234       |	0.00123056    0.000118944   0.000278824   |	0.000119391   0.000278824   -0.000118944  |	1.2           |	0             67.2          0:18:24
336           1.02539       |	0.00123069    8.92715e-05   0.0002836     |	0.000174256   0.0002836     -8.92715e-05  |	1.2           |	0             67.4          0:18:18
337           1.02844       |	0.00123346    7.10974e-05   0.000314995   |	0.000233539   0.000314995   -7.10974e-05  |	1.2           |	0             67.6          0:18:11
338           1.03149       |	0.00123483    9.29258e-05   0.000337154   |	0.000295502   0.000337154   -9.29258e-05  |	1.2           |	0             67.8          0:18:04
339           1.03455       |	0.00123657    7.35253e-05   0.000328974   |	0.000367412   0.000328974   -7.35253e-05  |	1.2           |	0             68            0:17:57
340           1.0376        |	0.00123872    7.47382e-05   0.000353288   |	0.000420132   0.000353288   -7.47382e-05  |	1.2           |	0             68.2          0:17:50
341           1.04065       |	0.0012402     9.41196e-05   0.000362374   |	0.000484301   0.000362374   -9.41196e-05  |	1.2           |	0             68.4          0:17:42
342           1.0437        |	0.00123982    8.0197e-05    0.000329205   |	0.00055165    0.000329205   -8.0197e-05   |	1.2           |	0             68.6          0:17:35
343           1.04675       |	0.00124199    2.80104e-05   0.000330401   |	0.000596854   0.000330401   -2.80104e-05  |	1.2           |	0             68.8          0:17:29
344           1.0498        |	0.00124616    2.87423e-05   0.000399132   |	0.000607624   0.000399132   -2.87423e-05  |	1.2           |	0             69            0:17:22
345           1.05286       |	0.00124168    7.70694e-05   0.000368273   |	0.000628446   0.000368273   -7.70694e-05  |	1.2           |	0             69.2          0:17:15
346           1.05591       |	0.00124182    1.46088e-05   0.000338012   |	0.000665679   0.000338012   -1.46088e-05  |	1.2           |	0             69.4          0:17:08
347           1.05896       |	0.00124506    -6.17535e-05  0.000400422   |	0.000664109   0.000400422   6.17535e-05   |	1.2           |	0             69.6          0:17:01
348           1.06201       |	0.00124654    3.66729e-05   0.000506193   |	0.000640613   0.000506193   -3.66729e-05  |	1.2           |	0             69.8          0:16:54
349           1.06506       |	0.00124244    0.0001208     0.000414351   |	0.000677167   0.000414351   -0.0001208    |	1.2           |	0             70            0:16:47
350           1.06812       |	0.00124218    4.57786e-05   0.000315625   |	0.00072315    0.000315625   -4.57786e-05  |	1.2           |	0             70.2          0:16:40
351           1.07117       |	0.00124372    -0.000112035  0.000377805   |	0.000722867   0.000377805   0.000112035   |	1.2           |	0             70.4          0:16:32
352           1.07422       |	0.00124579    -1.18731e-05  0.000566709   |	0.000664812   0.000566709   1.18731e-05   |	1.2           |	0             70.6          0:16:25
353           1.07727       |	0.00124119    0.000169569   0.000499988   |	0.000693024   0.000499988   -0.000169569  |	1.2           |	0             70.8          0:16:18
354           1.08032       |	0.00124159    0.000126284   0.000301739   |	0.000759535   0.000301739   -0.000126284  |	1.2           |	0             71            0:16:11
355           1.08337       |	0.00123893    -0.000134051  0.000326813   |	0.000784811   0.000326813   0.000134051   |	1.2           |	0             71.2          0:16:04
356           1.08643       |	0.00124494    -5.99898e-05  0.000601485   |	0.000683957   0.000601485   5.99898e-05   |	1.2           |	0             71.4          0:15:57
357           1.08948       |	0.00124093    0.000192663   0.000576694   |	0.000698223   0.000576694   -0.000192663  |	1.2           |	0             71.6          0:15:50
358           1.09253       |	0.00123596    0.000203265   0.000324015   |	0.00077863    0.000324015   -0.000203265  |	1.2           |	0             71.8          0:15:43
359           1.09558       |	0.001238      -0.00010623   0.000273977   |	0.000827127   0.000273977   0.00010623    |	1.3           |	0             72            0:15:36
360           1.09863       |	0.00123761    -0.0001314    0.000591542   |	0.000723323   0.000591542   0.0001314     |	1.2           |	0             72.2          0:15:30
361           1.10168       |	0.0012339     0.000203684   0.000667477   |	0.000685234   0.000667477   -0.000203684  |	1.2           |	0             72.4          0:15:22
362           1.10474       |	0.00123277    0.000307559   0.000342256   |	0.000758312   0.000342256   -0.000307559  |	1.3           |	0             72.6          0:15:15
363           1.10779       |	0.00123168    -7.87204e-05  0.000189032   |	0.000837679   0.000189032   7.87204e-05   |	1.3           |	0             72.8          0:15:08
364           1.11084       |	0.00123097    -0.000203992  0.000562704   |	0.000719674   0.000562704   0.000203992   |	1.2           |	0             73            0:15:01
365           1.11389       |	0.0012247     0.00019677    0.000754145   |	0.00059823    0.000754145   -0.00019677   |	1.3           |	0             73.2          0:14:55
366           1.11694       |	0.00122609    0.000448526   0.000371169   |	0.000588368   0.000371169   -0.000448526  |	1.3           |	0             73.4          0:14:48
