
ATNF Pulsar Catalogue
Catalogue Version: 2.4.0
#;Gl;Gb;RAJD;DECJD;
;(deg);(deg);(deg);(deg);
1691;22.791;20.349;260.22916667;0.66666667;
1692;43.957;29.371;260.00541667;21.83688889;
1693;20.134;18.936;260.23862083;-2.20663889;
1694;17.067;17.252;260.22710797;-5.57328398;
1695;96.337;-60.189;0.00000000;0.00000000;
1696;7.374;11.537;260.10502647;-16.55936755;
1697;0.443;6.986;260.09358333;-24.77416667;
1698;356.505;4.248;260.14215622;-29.55451054;
1699;350.515;0.016;260.22500000;-36.88333333;
1700;350.332;0.100;260.00823333;-36.98513889;
1701;4.857;9.739;260.25617546;-19.61394602;
1702;4.914;9.563;260.44420833;-19.66361111;
1703;0.387;6.751;260.27290792;-24.95171389;
1704;351.687;0.670;260.38657833;-35.54711412;
1705;59.218;32.651;260.52500000;35.30000000;
1706;354.561;2.525;260.51232917;-32.12925000;
1707;350.934;-0.001;260.54090417;-36.54813889;
1708;350.490;-0.507;260.74670833;-37.20125000;
1709;344.843;-4.319;260.69382083;-44.00922222;
1710;357.616;4.260;260.84660667;-28.63254722;
1711;357.482;4.015;260.99250000;-28.88083333;
1712;350.682;-0.409;260.78158333;-36.98727778;
1713;349.557;-1.149;260.75000000;-38.33333333;
1714;349.817;-1.027;260.80833333;-38.05000000;
1715;348.462;-2.176;261.04583333;-39.81666667;
1716;355.142;2.228;261.18695833;-31.81777778;
1717;351.829;-0.013;261.17916667;-35.81666667;
1718;352.437;0.380;261.19954167;-35.09333333;
1719;344.182;-5.121;261.10750000;-45.00416667;
1720;15.866;15.324;261.30117083;-7.54977778;
1721;357.636;3.803;261.29125000;-28.87277778;
1722;351.979;-0.153;261.42583333;-35.77111111;
1723;349.385;-1.814;261.32916667;-38.85000000;
1724;349.384;-1.741;261.25041667;-38.81000000;
1725;349.372;-1.856;261.36362500;-38.88450000;
1726;347.874;-2.920;261.42258333;-40.71972222;
1727;22.638;18.710;261.59583333;-0.25000000;
1728;355.252;1.828;261.65000000;-31.95000000;
1729;352.252;-0.072;261.53129167;-35.49944444;
1730;351.422;-0.802;261.70670833;-36.59600000;
1731;348.481;-2.711;261.63904167;-40.10055556;
1732;338.441;-9.193;261.50000000;-52.00000000;
1733;8.701;10.199;262.01250000;-16.18611111;
1734;358.945;4.053;261.87908333;-27.64805556;
1735;356.973;2.795;261.82916667;-29.98333333;
1736;357.137;2.921;261.81289554;-29.77688806;
1737;357.037;2.919;261.75167500;-29.86133333;
1738;23.029;18.287;262.14507986;-0.12916820;
1739;351.710;-1.001;262.11250000;-36.46666667;
1740;350.842;-1.656;262.19270833;-37.55222222;
1741;348.375;-3.218;262.11533333;-40.46944444;
1742;4.496;7.222;262.29503333;-21.29111111;
1743;35.956;23.713;262.68750000;13.08333333;
1744;3.137;6.023;262.59028534;-23.07531534;
1745;358.123;2.819;262.53450000;-29.01277778;
1746;354.133;0.090;262.63566257;-33.84428622;
1747;354.135;-0.004;262.73158333;-33.89388889;
1748;353.285;-0.360;262.52500000;-34.80000000;
1749;6.890;8.151;262.82337426;-18.79240722;
1750;356.233;1.354;262.75220833;-31.39527778;
1751;354.313;-0.104;262.95000000;-33.80000000;
1752;354.601;0.225;262.80962500;-33.37916667;
1753;342.565;-7.669;262.92566667;-47.74340556;
1754;6.417;7.563;263.08344038;-19.50238231;
1755;356.307;1.007;263.13975000;-31.52305556;
1756;353.818;-0.507;263.02991667;-34.43472222;
1757;353.318;-0.926;263.12500000;-35.08333333;
1758;351.288;-2.211;263.08670833;-37.48472222;
1759;347.980;-4.462;263.20833333;-41.48000000;
1760;347.589;-4.709;263.20358333;-41.94155556;
1761;340.029;-9.454;263.19902793;-50.81672087;
1762;22.787;16.899;263.25000000;-1.00000000;
1763;4.029;5.749;263.36015701;-22.47700890;
1764;1.428;4.092;263.35775000;-25.55305556;
1765;358.857;2.402;263.39125000;-28.62583333;
1766;357.320;1.301;263.49537500;-30.51361111;
1767;354.917;-0.238;263.48004167;-33.36750000;
1768;351.577;-2.284;263.36151000;-37.28200833;
1769;349.266;-3.895;263.49433333;-40.09436111;
1770;336.188;-11.801;263.25166667;-55.26111111;
1771;21.904;15.928;263.69025447;-2.21085393;
1772;2.678;4.551;263.67333333;-24.25555556;
1773;358.596;2.119;263.50047500;-28.99816667;
1774;357.031;0.893;263.71182917;-30.97816667;
1775;354.819;-0.433;263.61208333;-33.55555556;
1776;92.721;32.552;263.77734167;63.33335000;
1777;21.564;15.448;263.95041667;-2.73000000;
1778;17.271;13.284;263.77072083;-7.41448056;
1779;2.117;4.044;263.81250000;-25.00000000;
1780;355.478;-0.381;263.98716667;-32.97272778;
1781;29.592;19.208;264.22500000;5.80000000;
1782;2.331;3.775;264.18933333;-24.96388889;
1783;359.446;2.036;264.10304167;-28.32833333;
1784;359.142;1.764;264.17745833;-28.73083333;
1785;354.310;-1.142;264.00000000;-34.36666667;
1786;353.614;-1.598;264.01125000;-35.19888889;
1787;21.326;14.807;264.39953308;-3.24299306;
1788;21.324;14.805;264.40041667;-3.24583333;
1789;21.324;14.805;264.40041667;-3.24583333;
1790;21.324;14.805;264.40041667;-3.24583333;
1791;21.324;14.805;264.40041667;-3.24583333;
1792;16.933;12.318;264.44630146;-8.18580194;
1793;357.298;0.373;264.39054167;-31.03347222;
1794;356.744;0.145;264.26787500;-31.62250000;
1795;355.719;-0.623;264.38333333;-32.90000000;
1796;355.308;-0.795;264.29379167;-33.33888889;
1797;353.175;-2.268;264.41682917;-35.92883333;
1798;27.721;17.742;264.72485994;3.55302000;
1799;28.392;18.207;264.60416667;4.33333333;
1800;3.731;4.280;264.53666667;-23.51305556;
1801;0.940;2.544;264.52095833;-26.79611111;
1802;0.272;2.081;264.56095000;-27.60716667;
1803;358.378;0.724;264.71716667;-29.93261667;
1804;357.358;0.100;264.69750000;-31.12888889;
1805;356.466;-0.491;264.72577198;-32.19823466;
1806;355.525;-1.003;264.64354167;-33.26711111;
1807;30.261;18.858;264.82485833;6.20788889;
1808;12.794;9.297;264.99092083;-13.22183333;
1809;2.327;3.027;264.88595417;-25.36555556;
1810;359.206;1.064;264.89288333;-29.05061111;
1811;358.085;0.336;264.91579167;-30.38692222;
1812;357.680;0.152;264.84675000;-30.82777778;
1813;356.730;-0.382;264.78333333;-31.91666667;
1814;357.096;-0.220;264.85126677;-31.52091637;
1815;356.739;-0.547;264.95283333;-31.99694444;
1816;350.039;-4.690;264.90937500;-39.86675000;
1817;34.011;20.268;265.10812500;10.00175000;
1818;37.085;21.679;265.03060625;13.19908056;
1819;51.439;26.720;265.12500000;27.21666667;
1820;2.212;2.633;265.18883333;-25.67194444;
1821;358.294;0.238;265.14091667;-30.26208333;
1822;357.811;-0.132;265.20833750;-30.86786111;
1823;355.564;-1.436;265.10716667;-33.46486111;
1824;338.165;-11.967;265.18578750;-53.67802778;
1825;338.166;-11.961;265.17762500;-53.67447222;
1826;37.885;21.641;265.37976974;13.86225441;
1827;52.347;26.663;265.47295833;27.96916667;
1828;64.293;29.693;265.30142083;38.91941667;
1829;16.955;11.304;265.34401208;-8.67547528;
1830;6.815;5.377;265.27862500;-20.32333333;
1831;6.422;4.907;265.48866667;-20.90327778;
1832;6.222;5.046;265.25000000;-21.00000000;
1833;5.592;4.400;265.48746666;-21.87369524;
1834;0.907;1.604;265.39608333;-27.32305556;
1835;0.636;1.582;265.25558333;-27.56416667;
1836;358.798;0.380;265.31029167;-29.75972222;
1837;358.346;0.130;265.27933333;-30.27527778;
1838;355.002;-2.146;265.47500000;-34.31666667;
1839;350.555;-4.749;265.32532917;-39.46061111;
1840;44.427;23.862;265.68750000;20.28333333;
1841;22.994;14.327;265.60224342;-2.06198566;
1842;355.835;-1.654;265.50000000;-33.35000000;
1843;350.209;-5.135;265.51845833;-39.95611111;
1844;344.790;-8.462;265.60875000;-46.28152778;
1845;30.045;17.651;265.81666667;5.48333333;
1846;21.649;13.400;265.78410450;-3.65318894;
1847;12.699;8.205;265.90675856;-13.86054575;
1848;3.333;2.640;265.83383333;-24.71527778;
1849;357.298;-1.149;265.90295833;-31.83963889;
1850;357.221;-1.109;265.81485417;-31.88480556;
1851;354.095;-2.994;265.77500000;-35.53333333;
1852;348.381;-6.464;265.77176250;-42.20066667;
1853;14.794;9.180;266.12254074;-11.58186576;
1854;10.773;6.885;266.06889167;-16.17661111;
1855;4.463;2.937;266.20195833;-23.59861111;
1856;357.641;-1.059;266.02367500;-31.50111111;
1857;350.908;-5.155;266.01114583;-39.37252778;
1858;338.499;-12.447;266.16216667;-53.63083333;
1859;317.108;-22.459;266.00203333;-76.32075278;
1860;34.869;19.254;266.39098792;10.29792306;
1861;37.375;20.301;266.43412500;12.87730556;
1862;68.962;29.639;266.45000000;42.88333333;
1863;23.838;14.025;266.25858333;-1.48836111;
1864;16.371;9.895;266.28806167;-9.87768944;
1865;5.470;3.422;266.31962500;-22.48722222;
1866;4.701;2.896;266.37500000;-23.41666667;
1867;0.847;0.452;266.46770000;-27.97722222;
1868;359.944;-0.047;266.41735917;-29.00830444;
1869;359.763;-0.054;266.31666667;-29.16666667;
1870;359.788;-0.175;266.44929346;-29.20855000;
1871;358.553;-0.963;266.48465000;-30.67302778;
1872;352.036;-4.751;266.31425000;-38.20202778;
1873;47.252;24.048;266.50350000;22.75802778;
1874;50.274;25.031;266.52862500;25.67708333;
1875;0.451;0.113;266.56250000;-28.49222222;
1876;0.134;-0.030;266.51398900;-28.83705139;
1877;0.134;-0.044;266.52750000;-28.84500000;
1878;0.126;-0.233;266.70772833;-28.94971944;
1879;356.957;-2.175;266.72894583;-32.66550000;
1880;16.174;8.983;266.99295833;-10.50138889;
1881;2.054;0.758;266.87872500;-26.78722222;
1882;0.971;0.121;266.86062500;-28.04361111;
1883;0.869;0.076;266.84500000;-28.15416667;
1884;359.305;-0.841;266.81617500;-29.96694444;
1885;350.208;-6.412;266.95298503;-40.61521979;
1886;14.016;7.656;267.07253221;-13.01446767;
1887;7.728;3.801;267.21953750;-20.36102778;
1888;7.729;3.800;267.22063708;-20.36079444;
1889;7.721;3.804;267.21322167;-20.36494722;
1890;7.734;3.809;267.21519438;-20.35205944;
1891;7.731;3.802;267.22000167;-20.35816111;
1892;7.727;3.802;267.21805792;-20.36092500;
1893;3.955;1.564;267.20213485;-24.74360108;
1894;3.836;1.696;267.00939583;-24.77691667;
1895;3.841;1.689;267.01891667;-24.77666667;
1896;3.839;1.687;267.02000000;-24.77916667;
1897;3.839;1.687;267.02000000;-24.77916667;
1898;3.839;1.687;267.02000000;-24.77916667;
1899;3.839;1.687;267.02000000;-24.77916667;
1900;3.839;1.687;267.02000000;-24.77916667;
1901;3.839;1.687;267.02000000;-24.77916667;
1902;3.839;1.687;267.02000000;-24.77916667;
1903;3.839;1.687;267.02000000;-24.77916667;
1904;3.839;1.687;267.02000000;-24.77916667;
1905;3.839;1.687;267.02000000;-24.77916667;
1906;3.839;1.687;267.02000000;-24.77916667;
1907;3.839;1.687;267.02000000;-24.77916667;
1908;3.839;1.687;267.02000000;-24.77916667;
1909;3.839;1.687;267.02000000;-24.77916667;
1910;3.839;1.687;267.02000000;-24.77916667;
1911;3.839;1.687;267.02000000;-24.77916667;
1912;3.839;1.687;267.02000000;-24.77916667;
1913;3.839;1.687;267.02000000;-24.77916667;
1914;3.839;1.687;267.02000000;-24.77916667;
1915;3.839;1.687;267.02000000;-24.77916667;
1916;3.839;1.687;267.02000000;-24.77916667;
1917;3.839;1.687;267.02000000;-24.77916667;
1918;3.839;1.687;267.02000000;-24.77916667;
1919;3.839;1.687;267.02000000;-24.77916667;
1920;3.839;1.687;267.02000000;-24.77916667;
1921;3.839;1.687;267.02000000;-24.77916667;
1922;3.839;1.687;267.02000000;-24.77916667;
1923;3.839;1.687;267.02000000;-24.77916667;
1924;3.839;1.687;267.02000000;-24.77916667;
1925;3.839;1.687;267.02000000;-24.77916667;
1926;3.839;1.687;267.02000000;-24.77916667;
1927;3.839;1.687;267.02000000;-24.77916667;
1928;3.842;1.688;267.02088292;-24.77634722;
1929;3.839;1.692;267.01535833;-24.77717500;
1930;3.841;1.709;267.00000000;-24.76666667;
1931;3.839;1.687;267.02009792;-24.77978056;
1932;3.842;1.685;267.02357908;-24.77834167;
1933;0.858;-0.091;267.00000000;-28.25000000;
1934;359.117;-1.141;267.00000000;-30.28333333;
1935;359.272;-1.147;267.09899250;-30.15313333;
1936;41.208;20.900;267.37083333;16.40000000;
1937;88.621;30.900;267.38845000;59.87670278;
1938;6.568;2.981;267.33850417;-21.77527778;
1939;4.828;1.967;267.31504167;-23.78805556;
1940;2.505;0.593;267.29700000;-26.48611111;
1941;359.459;-1.244;267.30622054;-30.04303417;
1942;342.522;-11.095;267.34904167;-49.53305556;
1943;338.275;-13.427;267.44608333;-54.29186111;
1944;336.637;-14.262;267.43541667;-56.08861111;
1945;32.841;16.925;267.66666667;7.55000000;
1946;7.591;3.331;267.57666667;-20.71888889;
1947;4.291;1.185;267.74911250;-24.64944444;
1948;4.136;1.255;267.59566667;-24.74638889;
1949;3.413;0.778;267.63912500;-25.61194444;
1950;0.663;-0.737;267.51666667;-28.75000000;
1951;357.982;-2.516;267.69716057;-31.96226094;
1952;355.314;-4.082;267.68542083;-35.05247222;
1953;353.532;-5.009;267.55750667;-37.05304167;
1954;353.526;-5.006;267.55073750;-37.05636944;
1955;353.533;-5.007;267.55605875;-37.05155000;
1956;353.532;-5.006;267.55457042;-37.05176889;
1957;3.852;0.692;267.96929167;-25.27861111;
1958;1.761;-0.376;267.80270833;-27.62216667;
1959;0.646;-1.124;267.88622175;-28.96292194;
1960;356.829;-3.382;267.88635417;-33.39433333;
1961;345.002;-10.178;267.92581667;-46.95736944;
1962;49.098;23.074;268.14758333;23.99672222;
1963;4.930;1.039;268.24475833;-24.17388889;
1964;1.540;-0.961;268.24454000;-28.11036111;
1965;1.267;-0.976;268.10229167;-28.35277778;
1966;14.608;6.703;268.22083333;-12.98333333;
1967;9.251;3.412;268.39654583;-19.24944444;
1968;6.299;1.663;268.41602917;-22.67833333;
1969;4.274;0.512;268.37757946;-25.00699789;
1970;0.887;-1.377;268.27500000;-28.88333333;
1971;1.462;-1.252;268.48409875;-28.32500833;
1972;352.277;-6.368;268.25000000;-38.81666667;
1973;26.930;12.844;268.71666667;0.60916667;
1974;75.899;29.235;268.50000000;48.76666667;
1975;79.608;29.628;268.59544500;52.02006778;
1976;4.947;0.618;268.65233333;-24.37333333;
1977;359.862;-2.332;268.62575417;-30.25083333;
1978;355.994;-4.607;268.65571667;-34.73163889;
1979;355.635;-4.882;268.72756667;-35.17861111;
1980;18.324;8.150;268.79318333;-9.06433333;
1981;11.527;4.291;268.79853333;-16.84472222;
1982;8.480;2.416;268.89917083;-20.41666667;
1983;4.255;-0.150;268.99879167;-25.35750000;
1984;4.183;-0.016;268.83045833;-25.35250000;
1985;4.047;-0.229;268.95758333;-25.57750000;
1986;3.799;-0.323;268.91000000;-25.83944444;
1987;3.618;-0.333;268.81787500;-26.00000000;
1988;2.432;-1.135;268.92450000;-27.42916667;
1989;357.109;-4.102;268.80000000;-33.51666667;
1990;353.882;-6.041;268.89769250;-37.26966111;
1991;43.836;20.185;269.07326250;18.38202778;
1992;6.835;1.237;269.10650000;-22.43000000;
1993;6.499;0.948;269.19430755;-22.86648611;
1994;5.027;0.044;269.24130613;-24.59286391;
1995;4.241;-0.342;269.17500000;-25.46666667;
1996;3.574;-0.891;269.33079167;-26.31888889;
1997;13.367;4.785;269.30313333;-15.00791667;
1998;12.151;4.034;269.35416667;-16.43333333;
1999;9.966;2.877;269.26576445;-18.90093306;
2000;7.029;0.970;269.46155000;-22.39694444;
2001;5.281;0.054;269.37218150;-24.36873464;
2002;2.391;-1.727;269.47826083;-27.76115556;
2003;339.637;-13.980;269.31317292;-53.37399639;
2004;332.984;-17.182;269.43970833;-60.53630556;
2005;56.265;24.032;269.60783333;30.50666667;
2006;9.544;2.353;269.52333333;-19.52805556;
2007;7.378;0.933;269.68520833;-22.11250000;
2008;4.263;-0.807;269.63308333;-25.68027778;
2009;3.555;-1.225;269.64279167;-26.50277778;
2010;1.556;-2.294;269.56420833;-28.76722222;
2011;78.151;28.600;269.94030000;50.61582222;
2012;17.596;6.504;269.89291667;-10.49916667;
2013;11.378;3.028;269.86733333;-17.60277778;
2014;10.142;2.260;269.92400000;-19.05527778;
2015;9.634;1.901;269.98766667;-19.67472222;
2016;9.366;1.845;269.89758333;-19.93555556;
2017;7.472;0.810;269.85068333;-22.09250000;
2018;6.702;0.257;269.95512500;-23.03555556;
2019;6.593;0.275;269.87893750;-23.12138889;
2020;5.789;-0.156;269.85000000;-24.03333333;
2021;4.261;-1.082;269.89633333;-25.81861111;
2022;1.202;-2.887;269.95102546;-29.36867382;
2023;359.629;-3.674;269.84190000;-31.12272222;
2024;338.205;-15.050;269.89233333;-55.09191667;
2025;78.130;28.440;270.18488393;50.57271248;
2026;25.749;10.678;270.09200000;-1.42516667;
2027;8.306;1.073;270.05125000;-21.23861111;
2028;6.132;-0.118;270.00000000;-23.71666667;
2029;23.595;9.257;270.34428333;-3.96547222;
2030;19.225;6.762;270.46087375;-8.95884806;
2031;19.225;6.762;270.46068417;-8.95913056;
2032;19.225;6.762;270.46140546;-8.95908306;
2033;19.237;6.746;270.48068000;-8.95674556;
2034;19.225;6.762;270.46093000;-8.95869167;
2035;19.226;6.762;270.46142042;-8.95868611;
2036;19.225;6.765;270.45874583;-8.95775000;
2037;19.224;6.752;270.46912292;-8.96476389;
2038;19.225;6.763;270.46041667;-8.95888889;
2039;14.546;4.162;270.46280567;-14.29292417;
2040;10.447;1.978;270.34291667;-18.93027778;
2041;10.295;1.781;270.44454167;-19.16000000;
2042;8.446;0.794;270.38537500;-21.25500000;
2043;7.838;0.554;270.28616667;-21.90198611;
2044;6.837;-0.066;270.33256200;-23.07906583;
2045;5.254;-0.882;270.25006667;-24.85763889;
2046;1.437;-3.249;270.44516250;-29.34391667;
2047;358.922;-4.577;270.35786333;-32.18159250;
2048;356.517;-6.023;270.46941667;-34.97694444;
2049;28.612;11.562;270.61437500;1.47325000;
2050;30.608;12.488;270.68333333;3.63333333;
2051;22.425;8.398;270.55058333;-5.39138889;
2052;11.573;2.377;270.56187500;-17.75472222;
2053;8.382;0.611;270.52223157;-21.40101361;
2054;5.731;-0.886;270.51291667;-24.44527778;
2055;357.675;-5.629;270.73000000;-33.77916667;
2056;40.299;16.902;270.79583333;13.99055556;
2057;74.372;27.466;270.75000000;47.13333333;
2058;13.020;2.827;270.89450000;-16.27500000;
2059;10.730;1.428;270.99608333;-18.95527778;
2060;10.334;1.338;270.87266667;-19.34472222;
2061;8.395;0.146;270.96421042;-21.61870861;
2062;8.140;0.187;270.79013333;-21.82027778;
2063;3.494;-2.532;270.88205275;-27.20177396;
2064;1.025;-3.925;270.89166667;-30.03388889;
2065;1.025;-3.925;270.89166667;-30.03388889;
2066;1.024;-3.931;270.89675417;-30.03736111;
2067;1.025;-3.925;270.89166667;-30.03388889;
2068;1.023;-3.927;270.89225000;-30.03638889;
2069;1.018;-3.932;270.89458333;-30.04222222;
2070;358.015;-5.637;270.93522083;-33.48630556;
2071;326.845;-20.344;270.76764725;-67.12671044;
2072;20.792;6.773;271.20789751;-7.59019273;
2073;12.170;2.042;271.17500000;-17.40000000;
2074;7.722;-0.397;271.11745833;-22.47166667;
2075;3.505;-2.736;271.08805446;-27.29203806;
2076;2.833;-3.225;271.20000000;-28.11666667;
2077;1.995;-3.498;271.00634679;-28.97961333;
2078;30.413;11.708;271.29231094;3.10840942;
2079;33.351;13.005;271.42666538;6.25516833;
2080;21.990;7.225;271.38098333;-6.32927778;
2081;14.246;3.093;271.27541667;-15.07666667;
2082;9.530;0.313;271.40454167;-20.54750000;
2083;9.449;0.307;271.36745833;-20.62111111;
2084;5.807;-1.725;271.35804167;-24.79166667;
2085;1.456;-4.217;271.42704167;-29.80000000;
2086;37.305;14.560;271.71714167;10.38841667;
2087;54.645;21.667;271.60444083;28.31697639;
2088;17.142;4.417;271.52829745;-11.90798496;
2089;13.323;2.213;271.60741667;-16.31055556;
2090;10.641;0.802;271.52750000;-19.33972222;
2091;8.811;-0.280;271.58250000;-21.46543889;
2092;8.850;-0.252;271.57600000;-21.41694444;
2093;31.560;11.650;271.85416667;4.08333333;
2094;35.149;13.276;271.96347917;7.94538611;
2095;20.061;5.587;271.90844750;-8.79535278;
2096;5.837;-2.203;271.83481502;-24.99802819;
2097;5.836;-2.206;271.83696337;-25.00053194;
2098;4.987;-2.646;271.80691667;-25.95555556;
2099;3.843;-3.257;271.78539637;-27.25082303;
2100;28.480;9.844;272.07916667;0.56666667;
2101;20.634;5.750;272.03930190;-8.21716578;
2102;18.828;4.600;272.19014167;-10.34675000;
2103;14.472;2.239;272.16287500;-15.29444444;
2104;12.599;1.188;272.17625000;-17.44083333;
2105;9.996;-0.242;272.16390417;-20.41106944;
2106;9.446;-0.400;272.02665192;-20.96875681;
2107;4.160;-3.357;272.05512500;-27.02250000;
2108;359.035;-6.115;272.01866667;-32.82611111;
2109;43.842;16.864;272.27500000;17.06666667;
2110;26.962;8.627;272.46400000;-1.32472222;
2111;21.247;5.675;272.39966667;-7.71705556;
2112;15.306;2.393;272.43962500;-14.49027778;
2113;11.473;0.316;272.40504167;-18.84861111;
2114;11.094;0.080;272.42973333;-19.29391667;
2115;10.727;-0.158;272.46286233;-19.73109208;
2116;10.363;-0.202;272.31612500;-20.07000000;
2117;9.415;-0.720;272.30970645;-21.15079899;
2118;7.390;-1.995;272.45937500;-23.53963333;
2119;356.541;-7.766;272.36241667;-35.78833333;
2120;34.694;12.248;272.69599167;7.09341667;
2121;44.642;16.806;272.65533333;17.74371667;
2122;15.272;2.035;272.74650833;-14.69266667;
2123;13.051;0.956;272.61754167;-17.15750000;
2124;12.064;0.289;272.73133333;-18.34416667;
2125;10.545;-0.563;272.74579958;-20.08563056;
2126;340.292;-15.901;272.68530417;-53.63545306;
2127;34.709;12.102;272.83508333;7.04158333;
2128;26.613;8.029;272.83283333;-1.90858333;
2129;22.604;5.923;272.82535875;-6.41039444;
2130;18.712;3.830;272.82112500;-10.81750000;
2131;13.041;0.686;272.86054167;-17.29638889;
2132;12.821;0.435;272.97930833;-17.61047222;
2133;11.909;0.049;272.87383333;-18.59555556;
2134;11.181;-0.348;272.87166667;-19.42444444;
2135;7.073;-2.559;272.83272521;-24.08845056;
2136;6.632;-2.954;272.98137500;-24.66472222;
2137;344.222;-14.267;272.86329167;-49.50577778;
2138;30.709;9.692;273.22161561;2.44920135;
2139;14.736;1.298;273.15000000;-15.51666667;
2140;13.076;0.372;273.16666667;-17.41666667;
2141;13.109;0.538;273.03003585;-17.30818717;
2142;12.904;0.387;273.06608021;-17.56051972;
2143;11.522;-0.456;273.14537500;-19.17750000;
2144;9.954;-1.321;273.15241667;-20.96833333;
2145;9.859;-1.303;273.08720833;-21.04333333;
2146;6.013;-3.448;273.13458333;-25.44388889;
2147;3.949;-4.598;273.16908333;-27.80083333;
2148;1.431;-5.962;273.18709167;-30.65583333;
2149;45.544;16.401;273.41150000;18.37083333;
2150;67.408;24.033;273.30533754;40.22750946;
2151;24.971;6.534;273.39556675;-4.04661739;
2152;17.244;2.445;273.34904167;-12.76644444;
2153;13.424;0.222;273.47916667;-17.18333333;
2154;12.816;-0.020;273.39658333;-17.83264444;
2155;9.853;-1.656;273.41612500;-21.21677778;
2156;8.529;-2.329;273.37150000;-22.70166667;
2157;5.322;-4.112;273.41913187;-26.36584861;
2158;39.205;13.306;273.67809167;11.51220833;
2159;49.493;17.779;273.65000000;22.38333333;
2160;58.500;21.099;273.62916667;31.50027778;
2161;23.905;5.730;273.60887500;-5.36027778;
2162;23.101;5.233;273.67191667;-6.30047222;
2163;13.820;0.245;273.65562500;-16.82444444;
2164;13.021;-0.215;273.67958333;-17.74666667;
2165;84.316;27.133;273.77391993;55.77314169;
2166;13.179;-0.272;273.81112500;-17.63523056;
2167;11.810;-0.963;273.76283333;-19.16677778;
2168;72.830;24.735;274.14972750;45.17607083;
2169;21.867;4.092;274.10226250;-7.92291667;
2170;15.836;0.828;274.12162500;-14.77500000;
2171;13.433;-0.424;274.07775852;-17.48408470;
2172;5.219;-4.906;274.14749583;-26.83138889;
2173;337.673;-17.898;274.15193333;-56.72836111;
2174;22.211;3.876;274.45745833;-7.72191667;
2175;15.595;0.391;274.40083333;-15.19416667;
2176;13.337;-0.703;274.28764167;-17.70030556;
2177;11.623;-1.617;274.27841667;-19.64333333;
2178;8.489;-3.270;274.25000000;-23.18333333;
2179;356.801;-9.374;274.27440417;-36.30127778;
2180;354.678;-10.406;274.25112500;-38.63325000;
2181;27.482;6.479;274.60737500;-1.86500000;
2182;19.144;2.068;274.61020833;-11.27472222;
2183;16.405;0.610;274.59902500;-14.37686389;
2184;16.031;0.390;274.61629167;-14.81055556;
2185;15.550;0.192;274.56083333;-15.32861111;
2186;15.270;-0.063;274.65633333;-15.69583333;
2187;15.087;-0.227;274.71645833;-15.93444444;
2188;14.815;-0.138;274.50080583;-16.13139025;
2189;32.275;8.696;274.81349128;3.37386142;
2190;41.227;12.828;274.98427500;13.08756944;
2191;20.935;2.633;274.96059167;-9.43052778;
2192;20.287;2.337;274.91660833;-10.14111111;
2193;19.291;1.857;274.86991667;-11.24527778;
2194;19.101;1.619;274.99229167;-11.52472222;
2195;17.497;0.829;274.93191667;-13.31166667;
2196;16.797;0.394;274.98666667;-14.13377778;
2197;16.019;0.080;274.89238750;-14.96765833;
2198;15.876;-0.086;274.97371250;-15.17238889;
2199;14.146;-0.904;274.87500000;-17.08333333;
2200;13.991;-1.048;274.93083333;-17.28777778;
2201;356.342;-10.029;274.75000000;-37.00000000;
2202;25.457;4.733;275.21913917;-4.46047556;
2203;24.777;4.516;275.09470000;-5.16069444;
2204;17.161;0.483;275.08233150;-13.77091020;
2205;15.681;-0.406;275.17212500;-15.49507222;
2206;13.202;-1.720;275.16286537;-18.30090532;
2207;31.244;7.504;275.41201533;1.92277583;
2208;45.259;14.302;275.30626250;17.26307222;
2209;69.537;22.905;275.46810731;41.78404269;
2210;26.839;5.372;275.29295833;-2.94405556;
2211;26.393;4.978;275.43625000;-3.52019444;
2212;16.815;-0.043;275.39291667;-14.32388889;
2213;16.628;-0.168;275.41573750;-14.54811111;
2214;31.353;7.461;275.50000000;2.00000000;
2215;35.983;9.685;275.57684107;7.08861714;
2216;39.870;11.571;275.56083333;11.34894444;
2217;54.027;17.554;275.68674583;26.29078611;
2218;23.096;3.043;275.61697083;-7.33194444;
2219;21.828;2.262;275.71608333;-8.81638889;
2220;21.590;2.212;275.64893750;-9.04975000;
2221;21.530;2.161;275.66583333;-9.12666667;
2222;18.218;0.394;275.67375000;-12.88027778;
2223;17.252;-0.176;275.72517768;-14.00066746;
2224;15.353;-1.021;275.57500000;-16.07411111;
2225;15.194;-1.189;275.65250000;-16.29305556;
2226;9.349;-4.373;275.74564215;-22.94183603;
2227;351.883;-12.829;275.54731667;-42.15305000;
2228;34.987;8.859;275.87905458;5.84008611;
2229;28.081;5.256;275.96727520;-1.90127008;
2230;19.767;0.946;275.91794458;-11.25313535;
2231;19.568;0.935;275.83275000;-11.43444444;
2232;17.488;-0.189;275.85104167;-13.79833333;
2233;16.033;-0.948;275.83925000;-15.43944444;
2234;13.636;-2.164;275.79033333;-18.12583333;
2235;2.788;-7.913;275.91869588;-30.36114639;
2236;2.790;-7.917;275.92310625;-30.36137222;
2237;2.790;-7.915;275.92146500;-30.36068056;
2238;2.787;-7.914;275.91888000;-30.36212778;
2239;2.775;-7.914;275.91220833;-30.37286111;
2240;2.789;-7.914;275.91945833;-30.36108333;
2241;2.790;-7.914;275.91967208;-30.35989722;
