theta,A_r,A_theta,A_phi
0.380513224308674,1.85694829575725,0.371397033807568,0
0.383657961699654,1.85460322530926,0.374314999924019,0
0.386802699090635,1.85223981401285,0.37722926430277,0
0.389947436481616,1.84985808524065,0.380139798123597,0
0.393092173872597,1.84745806254645,0.383046572603168,0
0.396236911263577,1.84503976966494,0.385949558995329,0
0.399381648654558,1.84260323051151,0.388848728591387,0
0.402526386045539,1.84014846918198,0.391744052720397,0
0.40567112343652,1.83767550995239,0.394635502749441,0
0.408815860827501,1.83518437727873,0.397523050083913,0
0.411960598218481,1.83267509579673,0.400406666167804,0
0.415105335609462,1.83014769032157,0.403286322483981,0
0.418250073000443,1.82760218584771,0.406161990554472,0
0.421394810391424,1.82503860754855,0.409033641940746,0
0.424539547782404,1.82245698077627,0.411901248243993,0
0.427684285173385,1.81985733106151,0.414764781105407,0
0.430829022564366,1.81723968411316,0.417624212206467,0
0.433973759955347,1.81460406581809,0.420479513269214,0
0.437118497346328,1.81195050224088,0.423330656056534,0
0.440263234737308,1.8092790196236,0.426177612372435,0
0.443407972128289,1.8065896443855,0.429020354062326,0
0.44655270951927,1.80388240312282,0.431858853013297,0
0.449697446910251,1.80115732260844,0.434693081154396,0
0.452842184301231,1.79841442979167,0.437523010456904,0
0.455986921692212,1.795653751798,0.440348612934619,0
0.459131659083193,1.79287531592876,0.443169860644126,0
0.462276396474174,1.79007914966094,0.445986725685076,0
0.465421133865154,1.78726528064682,0.448799180200462,0
0.468565871256135,1.78443373671381,0.451607196376895,0
0.471710608647116,1.78158454586406,0.454410746444877,0
0.474855346038097,1.77871773627426,0.457209802679079,0
0.478000083429078,1.77583333629535,0.460004337398611,0
0.481144820820058,1.7729313744522,0.462794322967299,0
0.484289558211039,1.77001187944337,0.465579731793957,0
0.48743429560202,1.76707488014083,0.46836053633266,0
0.490579032993001,1.76412040558962,0.471136709083018,0
0.493723770383981,1.76114848500763,0.473908222590443,0
0.496868507774962,1.75815914778526,0.476675049446427,0
0.500013245165943,1.75515242348516,0.47943716228881,0
0.503157982556924,1.75212834184192,0.482194533802048,0
0.506302719947905,1.74908693276179,0.484947136717488,0
0.509447457338885,1.74602822632238,0.487694943813634,0
0.512592194729866,1.74295225277234,0.49043792791642,0
0.515736932120847,1.73985904253112,0.493176061899474,0
0.518881669511828,1.73674862618859,0.495909318684389,0
0.522026406902808,1.73362103450479,0.498637671240991,0
0.525171144293789,1.73047629840962,0.501361092587606,0
0.52831588168477,1.72731444900252,0.504079555791325,0
0.531460619075751,1.72413551755218,0.506793033968272,0
0.534605356466732,1.72093953549622,0.509501500283873,0
0.537750093857712,1.71772653444085,0.512204927953114,0
0.540894831248693,1.71449654616063,0.514903290240813,0
0.544039568639674,1.71124960259809,0.517596560461878,0
0.547184306030655,1.70798573586344,0.520284711981579,0
0.550329043421635,1.70470497823425,0.522967718215802,0
0.553473780812616,1.70140736215512,0.525645552631321,0
0.556618518203597,1.6980929202374,0.528318188746051,0
0.559763255594578,1.69476168525879,0.53098560012932,0
0.562907992985558,1.69141369016311,0.533647760402122,0
0.566052730376539,1.6880489680599,0.536304643237382,0
0.56919746776752,1.68466755222412,0.538956222360216,0
0.572342205158501,1.68126947609584,0.54160247154819,0
0.575486942549482,1.67785477327985,0.544243364631579,0
0.578631679940462,1.67442347754542,0.546878875493627,0
0.581776417331443,1.67097562282587,0.549508978070806,0
0.584921154722424,1.6675112432183,0.55213364635307,0
0.588065892113405,1.66403037298323,0.554752854384117,0
0.591210629504385,1.66053304654424,0.557366576261642,0
0.594355366895366,1.65701929848768,0.559974786137595,0
0.597500104286347,1.65348916356229,0.562577458218437,0
0.600644841677328,1.64994267667886,0.565174566765393,0
0.603789579068309,1.64637987290989,0.567766086094708,0
0.606934316459289,1.64280078748925,0.570351990577901,0
0.61007905385027,1.63920545581182,0.57293225464202,0
0.613223791241251,1.63559391343316,0.57550685276989,0
0.616368528632232,1.63196619606911,0.578075759500371,0
0.619513266023212,1.62832233959551,0.580638949428605,0
0.622658003414193,1.62466238004777,0.583196397206273,0
0.625802740805174,1.62098635362058,0.585748077541839,0
0.628947478196155,1.61729429666751,0.588293965200805,0
0.632092215587135,1.61358624570065,0.590834035005958,0
0.635236952978116,1.60986223739027,0.59336826183762,0
0.638381690369097,1.60612230856445,0.595896620633898,0
0.641526427760078,1.60236649620871,0.598419086390927,0
0.644671165151059,1.59859483746566,0.600935634163123,0
0.647815902542039,1.5948073696346,0.603446239063426,0
0.65096063993302,1.59100413017118,0.605950876263548,0
0.654105377324001,1.58718515668703,0.608449520994217,0
0.657250114714982,1.58335048694937,0.610942148545423,0
0.660394852105962,1.57950015888065,0.613428734266662,0
0.663539589496943,1.57563421055817,0.61590925356718,0
0.666684326887924,1.57175268021371,0.618383681916215,0
0.669829064278905,1.56785560623313,0.620851994843243,0
0.672973801669886,1.56394302715603,0.623314167938217,0
0.676118539060866,1.56001498167532,0.625770176851806,0
0.679263276451847,1.55607150863688,0.628219997295642,0
0.682408013842828,1.55211264703916,0.630663605042557,0
0.685552751233809,1.54813843603278,0.633100975926821,0
0.688697488624789,1.54414891492017,0.635532085844384,0
0.69184222601577,1.54014412315516,0.637956910753112,0
0.694986963406751,1.5361241003426,0.640375426673026,0
0.698131700797732,1.53208888623796,0.642787609686539,0
0.701276438188713,1.52803852074694,0.645193435938693,0
0.704421175579693,1.52397304392509,0.647592881637394,0
0.707565912970674,1.5198924959774,0.649985923053647,0
0.710710650361655,1.51579691725788,0.652372536521791,0
0.713855387752636,1.51168634826922,0.654752698439735,0
0.717000125143616,1.50756082966234,0.657126385269189,0
0.720144862534597,1.50342040223599,0.659493573535896,0
0.723289599925578,1.49926510693637,0.661854239829868,0
0.726434337316559,1.49509498485671,0.664208360805614,0
0.729579074707539,1.49091007723687,0.666555913182372,0
0.73272381209852,1.48671042546294,0.668896873744339,0
0.735868549489501,1.4824960710668,0.671231219340903,0
0.739013286880482,1.47826705572574,0.673558926886866,0
0.742158024271463,1.47402342126204,0.675879973362679,0
0.745302761662443,1.46976520964255,0.678194335814666,0
0.748447499053424,1.46549246297828,0.680501991355252,0
0.751592236444405,1.46120522352398,0.682802917163189,0
0.754736973835386,1.45690353367772,0.685097090483781,0
0.757881711226366,1.45258743598049,0.68738448862911,0
0.761026448617347,1.44825697311576,0.689665088978262,0
0.764171186008328,1.44391218790905,0.691938868977546,0
0.767315923399309,1.43955312332753,0.694205806140722,0
0.77046066079029,1.43517982247958,0.696465878049222,0
0.77360539818127,1.43079232861436,0.698719062352367,0
0.776750135572251,1.42639068512142,0.700965336767597,0
0.779894872963232,1.4219749355302,0.703204679080684,0
0.783039610354213,1.41754512350968,0.705437067145953,0
0.786184347745193,1.41310129286786,0.707662478886504,0
0.789329085136174,1.40864348755143,0.709880892294429,0
0.792473822527155,1.40417175164525,0.712092285431025,0
0.795618559918136,1.39968612937193,0.714296636427021,0
0.798763297309117,1.39518666509145,0.716493923482783,0
0.801908034700097,1.39067340330064,0.718684124868538,0
0.805052772091078,1.38614638863279,0.720867218924585,0
0.808197509482059,1.38160566585722,0.723043184061509,0
0.81134224687304,1.37705127987878,0.725211998760397,0
0.81448698426402,1.37248327573747,0.727373641573049,0
0.817631721655001,1.36790169860793,0.729528091122188,0
0.820776459045982,1.36330659379907,0.731675326101678,0
0.823921196436963,1.35869800675354,0.733815325276728,0
0.827065933827943,1.35407598304735,0.735948067484103,0
0.830210671218924,1.34944056838939,0.738073531632339,0
0.833355408609905,1.34479180862095,0.740191696701943,0
0.836500146000886,1.34012974971531,0.742302541745609,0
0.839644883391867,1.3354544377773,0.744406045888419,0
0.842789620782847,1.33076591904276,0.746502188328052,0
0.845934358173828,1.32606423987817,0.748590948334991,0
0.849079095564809,1.32134944678016,0.750672305252724,0
0.85222383295579,1.31662158637504,0.752746238497955,0
0.85536857034677,1.31188070541834,0.754812727560799,0
0.858513307737751,1.30712685079436,0.756871752004992,0
0.861658045128732,1.30236006951571,0.758923291468089,0
0.864802782519713,1.29758040872283,0.760967325661667,0
0.867947519910694,1.29278791568354,0.763003834371527,0
0.871092257301674,1.28798263779254,0.76503279745789,0
0.874236994692655,1.28316462257098,0.767054194855599,0
0.877381732083636,1.27833391766597,0.769068006574317,0
0.880526469474617,1.27349057085012,0.771074212698725,0
0.883671206865597,1.26863463002106,0.773072793388718,0
0.886815944256578,1.26376614320094,0.775063728879602,0
0.889960681647559,1.25888515853603,0.777046999482288,0
0.89310541903854,1.25399172429616,0.779022585583491,0
0.896250156429521,1.24908588887428,0.780990467645917,0
0.899394893820501,1.24416770078599,0.782950626208463,0
0.902539631211482,1.23923720866906,0.784903041886404,0
0.905684368602463,1.23429446128291,0.78684769537159,0
0.908829105993444,1.22933950750818,0.788784567432631,0
0.911973843384424,1.22437239634623,0.790713638915094,0
0.915118580775405,1.21939317691861,0.792634890741685,0
0.918263318166386,1.21440189846666,0.794548303912444,0
0.921408055557367,1.20939861035095,0.796453859504929,0
0.924552792948347,1.20438336205082,0.798351538674406,0
0.927697530339328,1.19935620316389,0.800241322654032,0
0.930842267730309,1.19431718340557,0.802123192755044,0
0.93398700512129,1.18926635260857,0.80399713036694,0
0.937131742512271,1.1842037607224,0.805863116957669,0
0.940276479903251,1.17912945781288,0.807721134073807,0
0.943421217294232,1.17404349406164,0.809571163340744,0
0.946565954685213,1.16894591976563,0.811413186462866,0
0.949710692076194,1.16383678533663,0.813247185223733,0
0.952855429467174,1.15871614130073,0.815073141486262,0
0.956000166858155,1.15358403829786,0.816891037192905,0
0.959144904249136,1.14844052708125,0.818700854365828,0
0.962289641640117,1.14328565851696,0.820502575107087,0
0.965434379031098,1.13811948358337,0.822296181598809,0
0.968579116422078,1.13294205337067,0.824081656103364,0
0.971723853813059,1.12775341908036,0.825858980963543,0
0.97486859120404,1.12255363202473,0.827628138602731,0
0.978013328595021,1.11734274362638,0.829389111525083,0
0.981158065986001,1.1121208054177,0.831141882315694,0
0.984302803376982,1.10688786904032,0.832886433640773,0
0.987447540767963,1.10164398624467,0.834622748247817,0
0.990592278158944,1.09638920888942,0.836350808965776,0
0.993737015549924,1.09112358894098,0.838070598705226,0
0.996881752940905,1.085847178473,0.83978210045854,0
1.00002649033189,1.08056002966581,0.84148529730005,0
1.00317122772287,1.07526219480597,0.843180172386222,0
1.00631596511385,1.0699537262857,0.844866708955818,0
1.00946070250483,1.06463467660238,0.846544890330061,0
1.01260543989581,1.05930509835804,0.848214699912802,0
1.01575017728679,1.05396504425882,0.849876121190686,0
1.01889491467777,1.04861456711446,0.851529137733311,0
1.02203965206875,1.0432537198378,0.853173733193393,0
1.02518438945973,1.03788255544419,0.854809891306926,0
1.02832912685071,1.03250112705106,0.856437595893346,0
1.03147386424169,1.0271094878773,0.858056830855688,0
1.03461860163267,1.02170769124282,0.859667580180745,0
1.03776333902366,1.01629579056794,0.861269827939231,0
1.04090807641464,1.01087383937293,0.862863558285931,0
1.04405281380562,1.00544189127744,0.864448755459865,0
1.0471975511966,1,0.866025403784439,0
1.05034228858758,0.994548219357449,0.867593487667601,0
1.05348702597856,0.989086603264438,0.869152991601999,0
1.05663176336954,0.983615205732884,0.870703900165127,0
1.05977650076052,0.978134080871434,0.872246198019486,0
1.0629212381515,0.972643282884934,0.873779869912728,0
1.06606597554248,0.967142866073889,0.875304900677813,0
1.06921071293346,0.96163288483393,0.876821275233154,0
1.07235545032444,0.956113393655272,0.878328978582769,0
1.07550018771542,0.95058444712218,0.879827995816429,0
1.07864492510641,0.945046099912424,0.881318312109807,0
1.08178966249739,0.939498406796742,0.88279991272462,0
1.08493439988837,0.933941422638296,0.884272783008778,0
1.08807913727935,0.928375202392132,0.885736908396529,0
1.09122387467033,0.922799801104635,0.887192274408604,0
1.09436861206131,0.917215273912982,0.888638866652356,0
1.09751334945229,0.911621676044603,0.890076670821906,0
1.10065808684327,0.906019062816628,0.891505672698284,0
1.10380282423425,0.900407489635347,0.892925858149568,0
1.10694756162523,0.894787011995654,0.894337213131027,0
1.11009229901621,0.889157685480505,0.895739723685255,0
1.11323703640719,0.883519565760366,0.897133375942314,0
1.11638177379817,0.877872708592661,0.898518156119867,0
1.11952651118916,0.872217169821222,0.899894050523318,0
1.12267124858014,0.866553005375737,0.901261045545945,0
1.12581598597112,0.860880271271196,0.902619127669034,0
1.1289607233621,0.855199023607338,0.903968283462016,0
1.13210546075308,0.849509318568096,0.905308499582597,0
1.13525019814406,0.843811212421039,0.906639762776889,0
1.13839493553504,0.83810476151682,0.907962059879546,0
1.14153967292602,0.832390022288616,0.909275377813888,0
1.144684410317,0.826667051251568,0.910579703592036,0
1.14782914770798,0.820935905002228,0.911875024315034,0
1.15097388509896,0.815196640217993,0.913161327172983,0
1.15411862248994,0.809449313656547,0.914438599445166,0
1.15726335988092,0.803693982155302,0.915706828500169,0
1.16040809727191,0.797930702630833,0.916966001796013,0
1.16355283466289,0.792159532078314,0.918216106880274,0
1.16669757205387,0.786380527570958,0.919457131390205,0
1.16984230944485,0.780593746259451,0.920689063052863,0
1.17298704683583,0.774799245371386,0.921911889685225,0
1.17613178422681,0.768997082210698,0.923125599194312,0
1.17927652161779,0.763187314157097,0.924330179577308,0
1.18242125900877,0.757369998665501,0.925525618921678,0
1.18556599639975,0.751545193265465,0.926711905405285,0
1.18871073379073,0.745712955560617,0.927889027296509,0
1.19185547118171,0.739873343228087,0.929056972954363,0
1.19500020857269,0.734026414017931,0.930215730828604,0
1.19814494596367,0.728172225752568,0.931365289459854,0
1.20128968335466,0.722310836326202,0.932505637479707,0
1.20443442074564,0.716442303704255,0.933636763610846,0
1.20757915813662,0.710566685922787,0.934758656667151,0
1.2107238955276,0.704684041087929,0.935871305553812,0
1.21386863291858,0.698794427375302,0.936974699267438,0
1.21701337030956,0.692897903029447,0.938068826896166,0
1.22015810770054,0.686994526363247,0.939153677619768,0
1.22330284509152,0.681084355757348,0.940229240709759,0
1.2264475824825,0.675167449659585,0.941295505529503,0
1.22959231987348,0.669243866584403,0.942352461534319,0
1.23273705726446,0.663313665112278,0.943400098271581,0
1.23588179465544,0.657376903889138,0.944438405380829,0
1.23902653204642,0.651433641625781,0.945467372593863,0
1.24217126943741,0.645483937097299,0.946486989734852,0
1.24531600682839,0.639527849142491,0.94749724672043,0
1.24846074421937,0.633565436663286,0.948498133559795,0
1.25160548161035,0.627596758624158,0.949489640354813,0
1.25475021900133,0.621621874051543,0.950471757300111,0
1.25789495639231,0.615640842033256,0.951444474683177,0
1.26103969378329,0.609653721717907,0.952407782884451,0
1.26418443117427,0.603660572314314,0.953361672377429,0
1.26732916856525,0.59766145309092,0.954306133728749,0
1.27047390595623,0.591656423375205,0.955241157598287,0
1.27361864334721,0.585645542553101,0.956166734739251,0
1.27676338073819,0.579628870068402,0.957082855998271,0
1.27990811812917,0.573606465422181,0.957989512315489,0
1.28305285552016,0.567578388172194,0.95888669472465,0
1.28619759291114,0.561544697932299,0.959774394353189,0
1.28934233030212,0.555505454371861,0.960652602422321,0
1.2924870676931,0.549460717215166,0.961521310247125,0
1.29563180508408,0.543410546240826,0.962380509236633,0
1.29877654247506,0.537355001281189,0.963230190893913,0
1.30192127986604,0.531294142221753,0.964070346816151,0
1.30506601725702,0.525228029000564,0.964900968694739,0
1.308210754648,0.519156721607632,0.965722048315355,0
1.31135549203898,0.51308028008433,0.966533577558041,0
1.31450022942996,0.50699876452281,0.96733554839729,0
1.31764496682094,0.500912235065397,0.968127952902119,0
1.32078970421192,0.494820751904005,0.96891078323615,0
1.32393444160291,0.488724375279534,0.969684031657688,0
1.32707917899389,0.482623165481279,0.970447690519797,0
1.33022391638487,0.47651718284633,0.971201752270376,0
1.33336865377585,0.47040648775898,0.971946209452234,0
1.33651339116683,0.464291140650124,0.97268105470316,0
1.33965812855781,0.45817120199666,0.973406280756003,0
1.34280286594879,0.452046732320899,0.974121880438736,0
1.34594760333977,0.445917792189955,0.974827846674534,0
1.34909234073075,0.439784442215155,0.975524172481839,0
1.35223707812173,0.433646743051438,0.97621085097443,0
1.35538181551271,0.427504755396751,0.976887875361492,0
1.35852655290369,0.421358539991453,0.977555238947686,0
1.36167129029468,0.415208157617711,0.978212935133208,0
1.36481602768566,0.409053669098902,0.978860957413861,0
1.36796076507664,0.402895135299011,0.979499299381116,0
1.37110550246762,0.396732617122026,0.980127954722177,0
1.3742502398586,0.39056617551134,0.98074691722004,0
1.37739497724958,0.384395871449146,0.981356180753559,0
1.38053971464056,0.378221765955833,0.981955739297507,0
1.38368445203154,0.372043920089384,0.982545586922628,0
1.38682918942252,0.365862394944774,0.983125717795704,0
1.3899739268135,0.35967725165336,0.98369612617961,0
1.39311866420448,0.353488551382283,0.984256806433369,0
1.39626340159546,0.347296355333861,0.984807753012208,0
1.39940813898644,0.34110072474498,0.985348960467616,0
1.40255287637743,0.334901720886493,0.985880423447396,0
1.40569761376841,0.328699405062613,0.986402136695715,0
1.40884235115939,0.322493838610305,0.98691409505316,0
1.41198708855037,0.316285082898682,0.987416293456789,0
1.41513182594135,0.310073199328396,0.987908726940178,0
1.41827656333233,0.303858249331032,0.988391390633473,0
1.42142130072331,0.297640294368498,0.988864279763436,0
1.42456603811429,0.291419395932423,0.989327389653494,0
1.42771077550527,0.285195615543542,0.989780715723783,0
1.43085551289625,0.278969014751091,0.990224253491198,0
1.43400025028723,0.2727396551322,0.990657998569432,0
1.43714498767821,0.26650759829128,0.99108194666902,0
1.44028972506919,0.260272905859416,0.991496093597385,0
1.44343446246018,0.254035639493758,0.991900435258877,0
1.44657919985116,0.24779586087691,0.992294967654814,0
1.44972393724214,0.241553631716323,0.99267968688352,0
1.45286867463312,0.235309013743677,0.993054589140368,0
1.4560134120241,0.229062068714282,0.993419670717811,0
1.45915814941508,0.222812858406457,0.993774928005424,0
1.46230288680606,0.216561444620924,0.994120357489939,0
1.46544762419704,0.210307889180197,0.994455955755278,0
1.46859236158802,0.204052253927969,0.994781719482585,0
1.471737098979,0.1977946007285,0.995097645450266,0
1.47488183636998,0.191534991466008,0.995403730534013,0
1.47802657376096,0.185273488044055,0.995699971706838,0
1.48117131115194,0.179010152384933,0.995986366039104,0
1.48431604854293,0.172745046429057,0.996262910698554,0
1.48746078593391,0.166478232134346,0.996529602950337,0
1.49060552332489,0.160209771475614,0.996786440157034,0
1.49375026071587,0.153939726443959,0.99703341977869,0
1.49689499810685,0.147668159046144,0.997270539372833,0
1.50003973549783,0.14139513130399,0.9974977965945,0
1.50318447288881,0.135120705253757,0.997715189196261,0
1.50632921027979,0.128844942945537,0.997922715028243,0
1.50947394767077,0.122567906442633,0.998120372038146,0
1.51261868506175,0.116289657820952,0.998308158271268,0
1.51576342245273,0.110010259168386,0.998486071870522,0
1.51890815984371,0.103729772584202,0.998654111076456,0
1.52205289723469,0.0974482601784246,0.998812274227269,0
1.52519763462568,0.0911657840712228,0.998960559758827,0
1.52834237201666,0.0848824063922969,0.999098966204681,0
1.53148710940764,0.078598189280263,0.999227492196079,0
1.53463184679862,0.0723131948820384,0.999346136461981,0
1.5377765841896,0.0660274853522275,0.999454897829069,0
1.54092132158058,0.0597411228525068,0.999553775221764,0
1.54406605897156,0.0534541695510102,0.99964276766223,0
1.54721079636254,0.0471666876217143,0.999721874270389,0
1.55035553375352,0.0408787392438232,0.999791094263926,0
1.5535002711445,0.034590386601155,0.9998504269583,0
1.55664500853548,0.0283016918815244,0.999899871766749,0
1.55978974592646,0.0220127172761296,0.999939428200294,0
1.56293448331744,0.0157235249789367,0.999969095867747,0
1.56607922070843,0.00943417718606445,0.999988874475714,0
1.56922395809941,0.00314473609516952,0.999998763828597,0
1.57236869549039,-0.00314473609516883,0.999998763828597,0
1.57551343288137,-0.00943417718606376,0.999988874475714,0
1.57865817027235,-0.015723524978936,0.999969095867747,0
1.58180290766333,-0.0220127172761289,0.999939428200294,0
1.58494764505431,-0.0283016918815237,0.999899871766749,0
1.58809238244529,-0.0345903866011543,0.9998504269583,0
1.59123711983627,-0.040878739243823,0.999791094263926,0
1.59438185722725,-0.0471666876217136,0.999721874270389,0
1.59752659461823,-0.0534541695510095,0.99964276766223,0
1.60067133200921,-0.0597411228525061,0.999553775221764,0
1.60381606940019,-0.0660274853522268,0.999454897829069,0
1.60696080679118,-0.0723131948820377,0.999346136461981,0
1.61010554418216,-0.0785981892802623,0.999227492196079,0
1.61325028157314,-0.0848824063922962,0.999098966204682,0
1.61639501896412,-0.0911657840712221,0.998960559758827,0
1.6195397563551,-0.0974482601784239,0.998812274227269,0
1.62268449374608,-0.103729772584202,0.998654111076457,0
1.62582923113706,-0.110010259168386,0.998486071870523,0
1.62897396852804,-0.116289657820951,0.998308158271268,0
1.63211870591902,-0.122567906442633,0.998120372038146,0
1.63526344331,-0.128844942945536,0.997922715028243,0
1.63840818070098,-0.135120705253757,0.997715189196261,0
1.64155291809196,-0.141395131303989,0.9974977965945,0
1.64469765548294,-0.147668159046144,0.997270539372833,0
1.64784239287393,-0.153939726443958,0.99703341977869,0
1.65098713026491,-0.160209771475614,0.996786440157034,0
1.65413186765589,-0.166478232134345,0.996529602950337,0
1.65727660504687,-0.172745046429056,0.996262910698554,0
1.66042134243785,-0.179010152384933,0.995986366039104,0
1.66356607982883,-0.185273488044054,0.995699971706838,0
1.66671081721981,-0.191534991466007,0.995403730534013,0
1.66985555461079,-0.197794600728499,0.995097645450266,0
1.67300029200177,-0.204052253927968,0.994781719482585,0
